sentence,count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
Boa parte da população agora vive em Marte junto a androides contruídos para trabalhar em grandes explorações espaciais.,18.0,0.0,0.0,0.0,0.0,0.0166666666666666,3.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0635263157894737,1.207,0.0650526315789473,1.236,0.0183684210526315,0.349,0.0479473684210526,0.911,-0.0036842105263157,-0.07,0.0635263157894737,1.207,0.0685263157894736,1.302,0.0183684210526315,0.349,0.0479473684210526,0.911,0.0065263157894736,0.124,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Para suprir necessidades de afeto foram criadas versões mecânicas dos bichinhos de estimação.,13.0,0.0,0.0,0.0,0.0,0.010752688172043,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1107857142857142,1.5510000000000002,-0.2085,-2.919,0.18,2.52,0.1665,2.331,0.0,0.0,0.1107857142857142,1.5510000000000002,0.2085,2.919,0.18,2.52,0.1665,2.331,0.0,0.0,2.0,2.0,2.0,2.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"Deckard, entretanto, não tem condições financeiras para isso e por isso continua preso à Terra e se torna um caçador de androides.",22.0,0.0,0.0,0.0,0.0,0.0153846153846153,1.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0127599999999999,-0.3189999999999998,-0.06492,-1.623,0.0249199999999999,0.6229999999999999,0.01304,0.326,-0.03548,-0.887,0.12228,3.057,0.06492,1.623,0.1041199999999999,2.603,0.1089599999999999,2.724,0.03796,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0
"Ao mesmo tempo pode-se perceber toda a crueldade que a Segunda Guerra Mundial espalhava, dividindo as pessoas entre o medo, a submissão e a sede de justiça.",27.0,0.0,0.0,0.0,0.0,0.0256410256410256,1.0,3.0,1.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0457666666666666,1.3729999999999998,-0.0110666666666666,-0.3320000000000001,0.0521666666666666,1.565,0.0349333333333333,1.048,-0.0473666666666666,-1.421,0.0689666666666666,2.069,0.0599333333333333,1.798,0.0811,2.4330000000000003,0.0768666666666666,2.306,0.0531666666666666,1.595,3.0,3.0,3.0,3.0,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
Bruno não suspeita que esse menino é judeu e está trancado naquele terreno com seu povo.,16.0,0.0,0.0,0.0,0.0,0.0113636363636363,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0536470588235294,0.912,0.0423529411764705,0.72,0.0,0.0,0.0160588235294117,0.2729999999999999,-0.0478235294117647,-0.813,0.150235294117647,2.554,0.0423529411764705,0.72,0.0,0.0,0.0801764705882353,1.363,0.0478235294117647,0.813,1.0,1.0,1.0,1.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0
"Bruno não conta sobre o novo amigo para sua família e, à medida que os dias passam, a amizade secreta entre os dois cresce.",24.0,0.0,0.0,0.0,0.0,0.008130081300813,2.0,5.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0352962962962963,0.953,0.0394444444444444,1.065,0.0276666666666666,0.747,0.0295925925925925,0.7989999999999999,-0.0137407407407407,-0.371,0.0352962962962963,0.953,0.0394444444444444,1.065,0.0301111111111111,0.813,0.0295925925925925,0.7989999999999999,0.0137407407407407,0.371,2.0,2.0,2.0,2.0,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0
"Bruno observa por dias a cerca, e muitas perguntas se formam, ele não entende porque todos usam pijama listrado.",19.0,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,-0.0042272727272727,-0.093,0.0036818181818181,0.081,-0.0063636363636363,-0.1399999999999999,-0.006,-0.132,-0.0053636363636363,-0.1179999999999999,0.0089545454545454,0.1969999999999999,0.0036818181818181,0.081,0.0063636363636363,0.1399999999999999,0.0095454545454545,0.21,0.011,0.242,1.0,1.0,1.0,1.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0
"Por conta do novo cargo do pai, a família acaba tendo que se mudar.",14.0,0.0,0.0,0.0,0.0,0.0149253731343283,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.0223125,-0.357,0.0170625,0.273,-0.057125,-0.914,-0.0371875,-0.595,0.0359375,0.5750000000000001,0.0611875,0.979,0.0170625,0.273,0.063,1.008,0.0576875,0.923,0.0493125,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"A nova casa não agrada o menino; fica longe de Berlim e é um local muito isolado, repleto de soldados trabalhando.",21.0,0.0,0.0,0.0,0.0,0.0175438596491228,3.0,2.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.029625,-0.7110000000000002,-0.0695416666666666,-1.669,-0.0300833333333333,-0.7220000000000001,-0.0054583333333333,-0.1309999999999999,0.0459166666666666,1.102,0.2092916666666666,5.023,0.0983749999999999,2.361,0.1803333333333333,4.328,0.173625,4.167,0.05525,1.326,3.0,3.0,3.0,3.0,0.125,0.125,0.125,0.125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0
"A narrativa é feita em terceira pessoa, porém pelos olhos de Bruno, por isso toda a simplicidade e inocência.",19.0,0.0,0.0,0.0,0.0,0.018348623853211,1.0,4.0,1.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0898181818181818,1.976,-0.1289545454545454,-2.837,0.1653181818181818,3.637,0.1158636363636363,2.549,0.0442727272727272,0.974,0.173,3.806,0.1366818181818181,3.007,0.1653181818181818,3.637,0.1731363636363636,3.809,0.0442727272727272,0.974,2.0,2.0,2.0,2.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Ele confunde o nome do local de sua nova residência e entende de maneira errônea o título de Führer.,19.0,0.0,0.0,0.0,0.0,0.02,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.05645,1.129,-0.1253,-2.506,0.10355,2.071,0.0938,1.8760000000000003,0.0249999999999999,0.4999999999999999,0.14325,2.865,0.1666,3.3320000000000003,0.16795,3.359,0.1657,3.314,0.0453,0.906,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"E essa inocência expõe ainda mais tudo aquilo que os nazistas fizeram de ruim, deixa tudo mais evidente.",18.0,0.0,0.0,0.0,0.0,0.0096153846153846,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0132,0.264,-0.03125,-0.625,0.0476,0.952,0.02595,0.519,-0.0489999999999999,-0.98,0.0879,1.758,0.06605,1.321,0.0476,0.952,0.07815,1.5630000000000002,0.0489999999999999,0.98,2.0,2.0,2.0,2.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Norman é o racional, é quem limpa a sujeira e os protege das consequências dos atos da mãe.",18.0,0.0,0.0,0.0,0.0,0.0109890109890109,1.0,3.0,1.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0439,0.878,-0.03095,-0.619,0.0382,0.764,0.0377,0.754,0.0,0.0,0.0439,0.878,0.03095,0.619,0.0382,0.764,0.0377,0.754,0.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
"Quando ela está no meio da estrada a noite, começa um temporal e sua única opção é parar no motel mais próximo.",22.0,0.0,0.0,0.0,0.0,0.009009009009009,2.0,4.0,2.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.0241666666666666,-0.58,0.0092916666666666,0.223,-0.0368333333333333,-0.884,-0.0205416666666666,-0.4929999999999999,-0.0050833333333333,-0.122,0.038,0.912,0.0095416666666666,0.229,0.0456666666666666,1.096,0.0292916666666666,0.703,0.0103333333333333,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
"Mas chegando lá, ela não está e ele também não tem nenhuma notícia.",13.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1164,1.746,0.0101333333333333,0.152,0.0467999999999999,0.702,0.0866666666666666,1.2999999999999998,0.0,0.0,0.1164,1.746,0.0968,1.452,0.0467999999999999,0.702,0.0866666666666666,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0
Então Lily e Sam se juntam com um detetive particular e vão em busca de Mary.,16.0,0.0,0.0,0.0,0.0,0.0519480519480519,1.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0004705882352941,0.008,-0.1178823529411764,-2.004,0.045235294117647,0.769,0.0475294117647058,0.808,0.0476470588235294,0.81,0.1921176470588235,3.266,0.1657647058823529,2.818,0.1617058823529411,2.749,0.1550588235294117,2.636,0.0690588235294117,1.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"Norman Bates vive sozinho, tomando conta do Motel Bates numa estrada agora abandonada num local isolado.",16.0,0.0,0.0,0.0,0.0,0.0384615384615384,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0240555555555555,0.4329999999999999,0.079,1.422,-0.0388888888888888,-0.7000000000000001,-0.0108888888888888,-0.1959999999999999,-0.0235,-0.423,0.0969444444444444,1.745,0.079,1.422,0.0612222222222222,1.102,0.0987777777777778,1.7780000000000002,0.0969444444444444,1.745,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
"Dado o sumiço de Mary, o roubo é notado e muitas pessoas estão interessadas em encontrá-la.",16.0,0.0,0.0,0.0,0.0,0.0219780219780219,1.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.0246111111111111,-0.4429999999999999,-0.0540555555555555,-0.973,-0.0039444444444444,-0.071,0.0005555555555555,0.01,0.0238333333333333,0.429,0.0820555555555555,1.477,0.0540555555555555,0.973,0.0972777777777777,1.751,0.0857777777777777,1.544,0.0238333333333333,0.429,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
"Um dia, Mary é encarregada pelo chefe de fazer um depósito no banco de uma grande quantidade de dinheiro.",19.0,0.0,0.0,0.0,0.0,0.019047619047619,1.0,4.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1963333333333333,4.123,-0.2573333333333333,-5.404000000000001,0.1822857142857142,3.828,0.2345714285714285,4.926,-0.0068095238095238,-0.143,0.3313809523809524,6.9590000000000005,0.3317142857142857,6.966,0.3762857142857143,7.902,0.3423809523809523,7.189999999999999,0.0068095238095238,0.143,1.0,1.0,1.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Mas ela tem uma atitude impulsiva e foge com o dinheiro.,11.0,0.0,0.0,0.0,0.0,0.0178571428571428,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1491666666666666,1.79,-0.1184166666666666,-1.421,0.1110833333333333,1.333,0.1296666666666666,1.556,-0.0071666666666666,-0.086,0.1491666666666666,1.79,0.1360833333333333,1.6330000000000002,0.1110833333333333,1.333,0.1296666666666666,1.556,0.0071666666666666,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
"Bates se dedica apenas a cuidar do motel da família, onde sofreu uma grande queda de clientes desde que uma nova rodovia foi criada.",24.0,0.0,0.0,0.0,0.0,0.0075757575757575,2.0,4.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0581538461538461,1.512,-0.0691538461538461,-1.798,0.0617692307692307,1.606,0.0656538461538461,1.707,0.0,0.0,0.0581538461538461,1.512,0.077,2.002,0.0643076923076923,1.6720000000000002,0.0656538461538461,1.707,0.0,0.0,6.0,6.0,6.0,6.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
O livro conta a história de cinco homens que estão numa taverna bebendo e contando histórias.,16.0,0.0,0.0,0.0,0.0,0.010752688172043,0.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0328235294117646,0.5579999999999998,-0.0510588235294117,-0.868,0.0642941176470588,1.093,0.0403529411764705,0.6859999999999999,0.0395882352941176,0.673,0.1404705882352941,2.388,0.0634117647058823,1.078,0.1351176470588235,2.297,0.126235294117647,2.146,0.0395882352941176,0.673,2.0,2.0,2.0,2.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
"As cinco histórias possuem traços em comum, assim como os seus narradores.",12.0,0.0,0.0,0.0,0.0,0.0135135135135135,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0098571428571428,0.138,0.0151428571428571,0.212,0.0,0.0,0.0067857142857142,0.095,-0.0046428571428571,-0.065,0.0098571428571428,0.138,0.0151428571428571,0.212,0.0,0.0,0.0067857142857142,0.095,0.0046428571428571,0.065,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
"Ele se apaixona por uma espanhola chamada Ângela, que mata o próprio marido e a própria filha para ficar com Bertram.",21.0,0.0,0.0,0.0,0.0,0.017094017094017,0.0,2.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0467391304347826,1.075,0.0518260869565217,1.192,0.0255217391304347,0.587,0.0269130434782608,0.619,-0.0433043478260869,-0.996,0.0467391304347826,1.075,0.0518260869565217,1.192,0.0869130434782608,1.999,0.0762173913043478,1.753,0.0433043478260869,0.996,1.0,1.0,1.0,1.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
"Os dois ficam juntos, mas depois de um tempo ela parte e ele vai para a Itália, viver aventuras no mar.",21.0,0.0,0.0,0.0,0.0,0.0194174757281553,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0469583333333333,1.127,-0.0024166666666666,-0.0579999999999999,0.0093333333333333,0.2239999999999999,0.0457916666666666,1.0990000000000002,0.0013333333333333,0.0319999999999999,0.1087916666666666,2.611,0.0890833333333333,2.138,0.0918333333333333,2.204,0.0929583333333333,2.231,0.0081666666666666,0.1959999999999999,1.0,1.0,1.0,1.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
Ele conta que era aprendiz de um pintor.,8.0,0.0,0.0,0.0,0.0,0.025,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006,0.054,-0.097,-0.873,-0.0017777777777777,-0.016,0.0371111111111111,0.3340000000000001,-0.0124444444444444,-0.112,0.1635555555555555,1.472,0.1192222222222222,1.073,0.2182222222222222,1.964,0.1628888888888889,1.466,0.0124444444444444,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
"A edição que li, tem 96 páginas e tem uma linguagem carregada do rebuscamento do período.",16.0,0.0,0.0,0.0,0.0,0.0112359550561797,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0861666666666666,1.5510000000000002,-0.1163333333333333,-2.0940000000000003,0.0911666666666666,1.641,0.0856666666666666,1.5419999999999998,0.0365,0.657,0.1922777777777777,3.461,0.1163333333333333,2.0940000000000003,0.1603888888888889,2.887,0.1684444444444444,3.032,0.0365,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"Na narrativa é possível identificar a comparação entre campo e cidade, comum nas histórias do autor, assim como a relação entre a elite e a classe trabalhadora.",27.0,0.0,0.0,0.0,0.0,0.00625,3.0,5.0,3.0,1.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0644666666666666,1.934,0.0097,0.291,0.0156666666666666,0.47,0.0301,0.903,-0.0485,-1.455,0.0644666666666666,1.934,0.0585666666666666,1.757,0.0687333333333333,2.0620000000000003,0.0686333333333333,2.059,0.0485,1.455,1.0,1.0,1.0,1.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
"É uma importante obra que marca a terceira fase de Queirós, mais pós-realista.",13.0,0.0,0.0,0.0,0.0,0.0128205128205128,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1108,1.662,-0.1343333333333333,-2.015,0.1207333333333333,1.811,0.1198666666666666,1.798,-0.0063333333333333,-0.095,0.1108,1.662,0.1343333333333333,2.015,0.1207333333333333,1.811,0.1198666666666666,1.798,0.0063333333333333,0.095,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
"Mas o núcleo da ação se desenvolve no final do século, sendo, portanto, contemporânea à publicação da obra.",18.0,0.0,0.0,0.0,0.0,0.0093457943925233,1.0,5.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0555454545454545,1.222,0.0594545454545454,1.308,0.0011363636363636,0.0249999999999999,0.0340454545454545,0.749,-0.0139090909090909,-0.306,0.0555454545454545,1.222,0.0594545454545454,1.308,0.0053181818181818,0.1169999999999999,0.037590909090909,0.827,0.0139090909090909,0.306,1.0,1.0,1.0,1.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Ambos os personagens principais passam por muitas mudanças ao longo do enredo e tem suas ideologias/opiniões postas à prova e, por vezes, modificadas.",23.0,0.0,0.0,0.0,0.0,0.0066666666666666,1.0,5.0,1.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0376071428571428,1.053,-0.01125,-0.315,0.0268214285714285,0.751,0.0314642857142857,0.881,-0.0051071428571428,-0.143,0.0376071428571428,1.053,0.0351785714285714,0.985,0.0268214285714285,0.751,0.0314642857142857,0.881,0.0051071428571428,0.143,1.0,1.0,1.0,1.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"O texto reforça que uma das maiores capacidades do ser humano, é a de poder estar errado, de errar, e depois, a de poder corrigir ou permanecer errado.",28.0,0.0,0.0,0.0,0.0,0.0066225165562913,4.0,3.0,4.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0715151515151515,2.3600000000000003,-0.0336363636363636,-1.11,0.0327878787878787,1.082,0.0677272727272727,2.2350000000000003,0.0477575757575757,1.576,0.1517575757575757,5.008,0.1493939393939393,4.93,0.1215151515151515,4.01,0.1558484848484848,5.143,0.0507272727272727,1.6740000000000002,7.0,7.0,7.0,7.0,0.2121212121212121,0.2121212121212121,0.2121212121212121,0.2121212121212121,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
"Os leitores encontrarão muitos pontos em comum com religiões ou filosofias, especialmente orientais, se já tiverem tido contato.",18.0,0.0,0.0,0.0,0.0,0.0078125,1.0,2.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0065714285714285,0.138,0.010095238095238,0.212,0.0,0.0,0.0045238095238095,0.095,-0.003095238095238,-0.065,0.0065714285714285,0.138,0.010095238095238,0.212,0.0,0.0,0.0045238095238095,0.095,0.003095238095238,0.065,1.0,1.0,1.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
"Tem capa dura, as laterias das folhas em vermelho, folhas amareladas, notas sobre as fontes, curiosidades e muitas imagens.",19.0,0.0,0.0,0.0,0.0,0.008130081300813,1.0,3.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0425416666666666,1.021,-0.0557499999999999,-1.338,0.0607499999999999,1.4579999999999995,0.0588749999999999,1.4129999999999998,-0.007375,-0.177,0.052875,1.269,0.0808333333333333,1.94,0.0670833333333333,1.61,0.0638749999999999,1.5329999999999997,0.007375,0.177,1.0,1.0,1.0,1.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Um livro com muitas curiosidades sobre a morte, e como ela ""vira pó"" para aquele que são cremados.",18.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0,3.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0287727272727272,-0.633,0.0026818181818181,0.059,-0.0405,-0.891,-0.0244090909090909,-0.5369999999999999,-0.0022727272727272,-0.05,0.0459545454545454,1.011,0.0043181818181818,0.095,0.0589545454545454,1.2970000000000002,0.038590909090909,0.849,0.0083636363636363,0.184,2.0,2.0,2.0,2.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
