sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
"Para os mais novos talvez seja uma surpresa , mas Jorge Amado já foi a expressão máxima de o escritor brasileiro em o mundo . ",2.0,1.0,1.0,0.0,0.08,0.04,0.04,0.0,0.0
E que o seu sangue tem o aroma mais doce e tentador para ele . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Uma ditadura maior , mais eficaz para os governantes em o sentido de controlar tudo de o que , como diz O'Brien , as ditaduras anteriores como o nazismo , o comunismo russo , etc. Um de os mais importantes instrumentos de o Partido para controlar a capacidade de pensamento é a imposição de a Novafala , uma nova língua com menos palavras , menos significados e todos esses mais objetivos , tendo apenas sentidos que impedem que se pense de a maneira ' 'errada ' ' . ",8.0,3.0,5.0,0.0,0.0898876404494382,0.0337078651685393,0.0561797752808988,0.0,0.0
Um de os meus hábitos literários é o costume de folhear os livros antes de começar a lê - los . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É de se pensar que , se até o célebre Stephen King criticou a escrita de Meyer , é porque realmente não vale a pena gastar o seu tempo lendo estes livros . ",3.0,1.0,2.0,0.0,0.0909090909090909,0.0303030303030303,0.0606060606060606,0.0,0.0
"O livro é exatamente com o filme , uma replica . ",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0
Fala serio Talita esperava mais de VOCÊ ! ,2.0,1.0,1.0,1.0,0.25,0.125,0.125,0.125,0.0
"Conta bem a relação professor/aluno de a Malu , mostra os mais variados tipos de professores de escolas , cursos , etc , cada um com seu metodo diferente , seu modo de agir e de lidar com seus alunos , os mais rigidos , os relaxados , os professores amigos . ",3.0,3.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0
É um livro brutal e violento e é simultaneamente uma de as experiências mais dolorosas de a minha vida . ,3.0,1.0,2.0,0.0,0.15,0.05,0.1,0.0,0.0
E todo mundo acha isso lindo . ,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
"Grávida e prestes a casar - se com o que considera o amor de sua vida e trabalhando em um emprego que gosta , Tracy não desconfia de o futuro que a aguarda . ",5.0,4.0,1.0,0.0,0.1470588235294117,0.1176470588235294,0.0294117647058823,0.0,0.0
Rebelar-se-ão contra o Partido que os sufoca ? ,2.0,0.0,2.0,1.0,0.25,0.0,0.25,0.125,0.0
"2 :Quando escolhe uma roupa e acha q ta linda , mas parece que vai fazer com curso pra menina mas feia de o universo ! ",3.0,2.0,1.0,1.0,0.1111111111111111,0.074074074074074,0.037037037037037,0.037037037037037,0.0
"Em esse livro a cegueira descrita por o narrador como "" mal branco "" , contagia todos os indivíduos de uma sociedade , com exeção de uma mulher . ",2.0,1.0,1.0,0.0,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0,0.0
"A história de o livro é tensa , carrega o leitor até a mais profunda degradação de o ser humano . ",2.0,1.0,1.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0
"Que Lisa escreveu e publicou a saga de Diários antes de Meyer , isso é de conhecimento geral . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Se o Partido diz que 2+2 é igual a 5 , isto se torna uma verdade . ",2.0,1.0,1.0,0.0,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0,0.0
"Em a reunião de família , depois de o funeral , em Boston , aparece uma jovem mulher de uma beleza arrebatadora . ",1.0,1.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0
"Ok , até aí , estava tudo bem em a leitura . ",2.0,2.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
"Ensaio sobre a cegueira é , enfim , um "" ensaio "" sobre o ser humano , e como os fios que prendem a sociedade a a civilidade podem ser frágeis e se quebrar mais facilmente de o que imaginamos . ",2.0,1.0,1.0,0.0,0.048780487804878,0.024390243902439,0.024390243902439,0.0,0.0
"Por que "" O Apanhador em o Campo de Centeio "" é considerado um clássico ? ",1.0,1.0,0.0,1.0,0.0625,0.0625,0.0,0.0625,0.0
Ou por o belíssimo Gato ? ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0
"A o longo de 2012 , serão lançadas edições especiais ilustradas de "" Navegação de cabotagem "" e "" Os velhos marinheiros "" . ",1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0
Saramago faz uma desconstrução de os sentimentos humanos quando de frente a tantos desafios . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Além de ela , o Padre José Pedro , introduzido em o grupo por o Boa-Vida , conhecia o esconderijo de os capitães . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O Governo e a Nação esperam que cada um cumpra o seu dever . ,3.0,2.0,1.0,0.0,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.0
O verde aparece em o semáforo . ,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0
Já tem um tempinho ... rs Mas ainda lembro de a história . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O amor a o próximo e respeito fica evidente que precisa ser resgatado . ,4.0,4.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
"O personagem principal de a trama é Winston Smith , membro de o Partido Externo ( ou como preferir de a classe-média ) , que possui uma visão de mundo bem diferente de aquela que o Partido quer que ele tenha . ",5.0,3.0,2.0,0.0,0.119047619047619,0.0714285714285714,0.0476190476190476,0.0,0.0
Não têm consciência de o poder de a união de as pessoas contra o partido massacrante . ,2.0,1.0,1.0,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0
Vampiros que brilham ? ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
"É apaixonado por tudo o que o envolve naquele momento , curte cada momento de a forma mais intensa possível o que o torna completamente impulsivo . ",2.0,2.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,0.0
"Por a descrição feita por Orwell , é difícil não imaginar a figura de Stalin e , muito provavelmente , essa foi sua intenção . ",2.0,1.0,1.0,0.0,0.08,0.04,0.04,0.0,0.0
"A sociedade vive e é dirigida por os lemas de o Estado , que são : Guerra é Paz ; Liberdade é Escravidão ; Ignorância é Força . ",4.0,3.0,2.0,0.0,0.1428571428571428,0.1071428571428571,0.0714285714285714,0.0,0.0
"Em a escola , Bella fica curiosa com um grupo de jovens lindos , brancos como neve , pálidos , que andam sempre em grupo e não parecem se importar muito com a presença de ela : os Cullen . ",3.0,3.0,0.0,0.0,0.075,0.075,0.0,0.0,0.0
"O desmoronamento moral é total , não existem mais rótulos . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ou o outro garoto , companheiro de fila de a visita anterior , não tinha vindo porque estava com caxumba e a gente teria outro companheiro . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Esse é um de aqueles livros que você lê e depois de algum tempo precisa voltar a a sua leitura , ele relata um regime totalitário e teve como modelo um regime comunista . ",1.0,1.0,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0
"E ainda existe Goldstein , que é a antítese de o Grande Irmão , mas ainda sim é apenas mais uma ferramenta de o Partido . ",3.0,2.0,1.0,0.0,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0,0.0
"Quando me deparei com aquela forma de escrita , paragrafos que iam de uma página inteira até a outra , falas misturadas , pensei "" nunca vou terminar este livro "" .. . ",4.0,2.0,2.0,0.0,0.1212121212121212,0.0606060606060606,0.0606060606060606,0.0,0.0
"Interessante como Salinger demonstra os anseios , os medos e as descobertas de Caulfield . ",1.0,0.0,1.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
"Após vender 15 milhões de cópias , isolou - se em uma montanha , de onde publicou alguns outros textos de menor relevância . ",2.0,0.0,2.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0
"PAIS TE AMAMOS MAS SOMOS BEM "" GRANDINHAS "" PARA FAZERMOS NOSSAS ESCOLHAS . ",2.0,2.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
"O que importa é o sentimento final de Winston , o que importa é aquilo que ele sempre quis ser , o que importa é queilo que ele se tornou , o que importa são os seres humanos e tudo queilo que eles são capazes de fazer . ",7.0,7.0,0.0,0.0,0.1458333333333333,0.1458333333333333,0.0,0.0,0.0
"Não é a a toa o sucesso de Thalita Rebouças , ela realmente o merece . ",2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
"A autora tem uma maneira peculiar de escrever , que prende . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desde de o menino estrábico que tenta "" se virar "" sozinho , até o senhor de os olhos vendados , que como o garoto estrábico , está sozinho , mas já aprendeu a "" se virar "" há muito tempo . ",1.0,1.0,0.0,0.0,0.0238095238095238,0.0238095238095238,0.0,0.0,0.0
Um homem oferece - se para ir dirigindo seu carro . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"- Eu estava sempre bem , muito mais de o que bem , quando ele estava perto de mim . ",3.0,3.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0
Custa mas Tracy se foca em um único objetivo que é se vingar de todas as pessoas que a enganaram . ,1.0,0.0,1.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0
Não deixa o leitor longe de o livro por muito tempo . ,2.0,2.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
"A consequência mais drástica , e por isso esperada por o Partido , é que então simplesmente não se poderá formular um único pensamento contrário a a ideologia de o Partido . ",4.0,2.0,2.0,0.0,0.125,0.0625,0.0625,0.0,0.0
"A partir de o momento que você caísse em as garras de o Partido , o que você sentia ou deixava de sentir , o que fazia ou deixava de fazer , não fazia nenhuma diferença . ",2.0,0.0,2.0,0.0,0.054054054054054,0.0,0.054054054054054,0.0,0.0
"Perambulação essa que , em a verdade , é um adiamento , de seu confronto com os pais por ter sido expulso de o colégio . ",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0
"Imaginei que se bronzeariam , se afogariam , se apaixonariam por humanos , e andariam de braços dados com lobisomens . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"E é decepcionante , sem dúvida , apostar tanto em o fim de o nazi-fascismo , por exemplo , só para perceber que os regimes que o substituíram eram tão cruéis e excludentes quanto . ",4.0,1.0,3.0,0.0,0.1142857142857142,0.0285714285714285,0.0857142857142857,0.0,0.0
"Quando ninguém pode ver o que você faz você age por instinto , por impulso , não se deixa levar por regras , códigos morais e éticos . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Voltando a Pedro Bala , suas valentes façanhas de jovem capitão de enjeitados a organizador comunista dão margem a uma curiosa interpretação . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sua narrativa é um espetáculo a parte e não posso simplesmente tentar explicar a sensação de ler um texto de Saramago justamente porque as palavras me limitam a fazer justiça A A sua obra . ,2.0,2.0,1.0,0.0,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.0,0.0
Suddenly an outbreak of blindness spreads through the city . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mais de cinco mil atores fizeram teste para o papel de o vampiro Edward Cullen . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seu destino está Edward Cullen . Ele ,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0
O que passa a ver é a lei de o mais forte . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gosto de viajar em histórias impossíveis . ,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
"A idéia de 1984 é semelhante a a aplicada em A Revolução de os Bichos , que criticava diretamente o regime de Stalin em a União Soviética , porém a abordagem é outra , a idéia de Orwell em 1984 foi mostrar como seria viver em uma sociedade totalmente submissa a o Governo , onde a liberdade de expressão , direito de ir e vir , e até a capacidade de amar foram obliteradas por a presença maciça e esmagadora de o Partido . ",5.0,3.0,2.0,0.0,0.0595238095238095,0.0357142857142857,0.0238095238095238,0.0,0.0
"As histórias são sempre diferentes , e cada uma com uma coisa especial , contando uma fase de a vida de uma menina . ",2.0,2.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0
"Jorge Amando em os traz um cenário de a Bahia de a primeira metade de o século passada que é quase fotográfica , parece que conhecemos os cenários que ele descreve mesmo sem nunca termos passado por perto de eles . ",1.0,1.0,0.0,0.0,0.024390243902439,0.024390243902439,0.0,0.0,0.0
Eu sempre quis ler este livro ! ,2.0,2.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.0
"é leitura obrigatória em vestibulares como a fuvest , e agradeço profundamente por isso . ",1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
Orwell não era um crítico de o comunismo . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sempre tão bombardeadas com exigências sobre sua aparência , fica fácil se sentir como Bella - muito sem graça ) . ",3.0,3.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
"Thalita esboçou em o livro todas as preocupações que um pai tem em relação á sua filha , o que só me fez pensar em o quão completo foi o seu trabalho . ",2.0,1.0,1.0,0.0,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0,0.0
"E terceira , eu estava incondicional e irrevogavelmente APAIXONADA por ele . ",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0
"Comprei por indicação de a Nanda que é fã número zero de Saramago e por ter visto o filme , que em a época achei muito bom . ",2.0,2.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0
"Era mãe , irmã , noiva e esposa a o mesmo tempo . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Se esse isolamento e propensão a a crueldade de fato se estabelecem e ganham forma tão consistente em o relacionamento entre os homens , comprová - los não é a tarefa a que se propõe o escritor . ",4.0,2.0,2.0,0.0,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0,0.0
"Tracy era jovem e atraente , e morava em Nova Orleans . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
- Não posso contestar isso - suspirei . ,1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.0
"1984 "" é o livro que faz parte de a propaganda "" boca-a-boca "" : sempre há alguém que comenta de ele . ",2.0,2.0,1.0,0.0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0
"Em a verdade , Saramago , é um autor difícil de transportar para outras forma de comunicação por a complexidade de o seu texto . ",3.0,2.0,1.0,0.0,0.12,0.08,0.04,0.0,0.0
Só que acho tudo muito raso . ,2.0,1.0,1.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0
Não vou negar que é até interessante a idéia de o livro . ,2.0,1.0,1.0,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0
"Em a narrativa eles vivem diversas aventuras por a cidade baiana , até que uma doença devasta a cidade ( varíola ) e então alguns Capitães de Areia acabam morrendo , como Almiro , então surge uma personagem nova , Dora , que teve sua mãe morta por a mesma doença e está em procura de lar e comida , pois não forma de sustentar ela e seu irmão , Zé Fuinha . ",4.0,2.0,2.0,0.0,0.0547945205479452,0.0273972602739726,0.0273972602739726,0.0,0.0
"Para entender , de forma muito básica , o que é socialismo e o que é comunismo : Dentro de a filosofia comunista existem duas vertentes . ",2.0,2.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,0.0
"E foi assim , em uma faxina que eu ganhei este livro e mais alguns outros de esse autor . ",2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
"Crepúculo conta a história de a jovem Bella que vai morar com seu pai em a pequena , cinza e úmida cidade de Forks . ",1.0,0.0,1.0,0.0,0.04,0.0,0.04,0.0,0.0
"Só de pensar em uma situação , já fica deprimido . ",1.0,0.0,1.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0
""" 1984 "" trata - se de um alerta sobre o avanço de as políticas controladoras . ",2.0,2.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0
"Assim como ela , ele enxerga . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mas depois que assumiu o comando de a empresa passou a pensar somente em poder e como poderia aumenta - lo . ,1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0
e também de vampiros e lobisomens ... Pra quem não gosta não precisa falar mal . ,3.0,2.0,1.0,0.0,0.1875,0.125,0.0625,0.0,0.0
O alerta que é o fantasma absolutista de Orwell está cada vez mais presente . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Esses dois territórios estão em guerra constante contra a Oceânia por a disputa de os territórios "" neutros "" ( consultar mapa ) . ",2.0,0.0,2.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0
Ela vê sua unica oportunidade aparecendo em a vida de o crime e acaba aceitando a oportunidade . ,2.0,1.0,1.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0
Por que não exigem de o Partido melhores condições de vida ? ,2.0,1.0,1.0,1.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0
Erros grotescos que felizmente a tradutora para o português fez questão de corrigir . ,2.0,1.0,1.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0
O sentimento abençoado de estar sozinho com o livro proibido em um aposento sem teletela não se dissipara . ,2.0,2.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0
"Você precisa analisar a opnião de Holden sobre a sociedade , como ele vê o mundo . ",1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0
Tracy Whitney era uma moça correta que depois de sofrer varios golpes e ir parar em a cadeia injustamente jura vingança e promete a si mesma que não mais permitirá que a enganem . ,4.0,2.0,2.0,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0
""" Ah , mas é amor ! "" ",1.0,1.0,0.0,1.0,0.125,0.125,0.0,0.125,0.0
"Os cegos se tornam alvos de criminosos , que roubam a comida e violentam as mulheres . ",2.0,0.0,2.0,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0,0.0
Até o próprio Pedro Bala fez que ia abusar de a menina . ,1.0,0.0,1.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0
"Agora estando sozinha e presa em uma penitenciaria feminina que é um show de horrores , convivendo com mulheres de todos os tipos e capazes de fazer coisas terríveis , Tracy percebe que não tem mais nada a perder , e só uma coisa lhe dá forças para continuar , é obter a sua vingança , e quando ela a põe em pratica o faz de maneira fria e calculista e sem deixar rastros . ",5.0,1.0,4.0,0.0,0.0666666666666666,0.0133333333333333,0.0533333333333333,0.0,0.0
