sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
Fiquei apenas uma noite por estar de passagem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Não volto.Detestei o quarto.,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,1.0
O box... tão pequeno q para mudar de idéia vc precisa sair fora dele.,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
Se abrir muito os braços bate os cotovelos na parede e vidro do box.,2.0,2.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0
O chuveiro então.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horrível.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ainda por cima, o escoamento da água é péssimo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enqto vc toma banho ele enche e a água demora sair.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O ar condicionado fica encarregado da trilha sonora durante a noite.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Para completar... enqto arrumávamos a bagagem para o check out, por volta de 10:30 da manhã, batem na porta.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No mínimo estranho, já q não havíamos solicitado nenhum tipo de serviço de quarto.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Era a camareira dizendo q precisava limpar.,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
O serviço da recepção é rápido e o pessoal solícito.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Café da manhã é bom.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
O Hotel Continental é uma excelente opção para quem quer se hospedar no centro de negócios de Porto Alegre.,3.0,3.0,0.0,0.0,0.15,0.15,0.0,0.0,1.0
"Em regra, é um hotel antigo, com cara antiga.",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"Merecia uma boa reforma, mas ainda sim a pessoa é muito bem tratado e consegue descansar bem depois de um longo dia de trabalho.",7.0,7.0,0.0,0.0,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0
O preço é justo.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Ponto mais negativo são os banheiros apertados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ponto mais positivo é a localização.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tradicional hotel em localização ótima para negócios no centro de Porto Alegre.,1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0
Mas eles podiam fazer uma renovação!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.0
"Os quartos continuam, em sua maioria, muito antigos, com pouco espaço, banheiros estreitos e com duchas fracas.",2.0,1.0,1.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,1.0
Gostaria de voltar ao hotel e vê-lo em melhores condições!,2.0,2.0,0.0,1.0,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,1.0
"Tradicional mas um pouco ultrapassado hotel em boa localização no centro financeiro da cidade de Porto Algre Ótimo atendimento, mas quartos necessitando modernização.",1.0,1.0,0.0,0.0,0.04,0.04,0.0,0.0,1.0
A falta de espaço do banheiro é um problema que segue incomodando a todos.,2.0,0.0,2.0,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
"Mesmo assim, recomendo o hotel.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Já Adianto que fiquei hospedado muitas vezes neste hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu diria que o melhor é a localização.,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
"Pois, fica bem no centro de Porto Alegre.",2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
Quanto ao restante já posso dizer que seria apenas um dormitório.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quartos básicos sem nenhuma sofisticação.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Banheiros pequenos com box da ducha minúsculos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A lavanderia cumpre seu papel atendendo aos prazos de devolução das roupas.,2.0,2.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,1.0
O serviço de quarto deixa a desejar.,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
O atendimento também não é dos melhores.,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
Nunca utilizei o estacionamento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A sinalização de emergência é bem visível, ao menos nos andares onde fiquei.",1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
A internet funciona.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O café da manhã é simples.,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"Há carpete nos corredores, mas, após a reforma os quartos estão livres.",1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,1.0
Acho que deveria haver disponibilidade de chimarrão ao se tratar de um hotel na capital gaúcha.,1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0
"um hotel bom para quem vai a cidade para negócios, os quartos são limpos mais nada de mais, fiquei num quarto que estava recém reformado, fui muito bem atendido pela equipe, fica no centro o que faz facilitar sua vida.",4.0,4.0,0.0,0.0,0.0888888888888888,0.0888888888888888,0.0,0.0,1.0
"Box do banheiro pequeno.Cama pequena.Não tem academia,porém tem algumas próximas.Localizado em uma parte não tão bonita da cidade, porém tem todo o necessário: farmácia,academia,restaurante,shoping.",2.0,1.0,2.0,0.0,0.048780487804878,0.024390243902439,0.048780487804878,0.0,1.0
"Eu gostei muito do hotel, bem localizado, funcionários legais, café da manhã ok, nada extraordinário, banheiro amplo, quarto pequeno mas como eu só ia para trocar de roupa e dormir, atendeu bastante minha expectativa.",8.0,7.0,1.0,0.0,0.1904761904761904,0.1666666666666666,0.0238095238095238,0.0,1.0
"Hotel bem antigo, com decoraçao velha e recepcao bem acanhada.",3.0,2.0,1.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,1.0
"Os quartos nao sao amplos, porem para quem vai com o objetico unico de utiliza-lo para dormir, esta ok. Bem localizado, fica na regiao central se Porto Alegre.",3.0,3.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
Nao recomenda-se caminhar pelas redondezas a noite.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Escolhi o hotel por ficar da rodoviária e eu precisar passar apenas uma noite em Porto Alegre.Hotel antigo, recepção acanhada.",2.0,1.0,1.0,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,1.0
"O quarto cumpriu a finalidade, que seria uma boa cama, já que apenas dormiria na cidade.",2.0,2.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,1.0
Café da manhã bem servido.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
Achei as imediações do hotel bem desertas e fui aconselhada a não me aventurar sozinha pelas redondezas.,1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,1.0
Reformas para melhor acolhimento aos hóspedes são sempre bem vindas.,3.0,3.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
Acho que precisam trocar o piso dos quartos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O atendimento foi bom.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Café da manhã bom tbm.Localização boa para quem tem compromisso no centro.,2.0,2.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,1.0
"Quando estive no Hotel estava em reforma, minha experiência não foi muito boa.O cheio de mofo é horrível.Mas hotel é muito bem localizado, ótimo para quem está indo a cidade a negócios.Para quem deseja sair a noite, não é uma boa opção, região deserta.",6.0,6.0,0.0,0.0,0.109090909090909,0.109090909090909,0.0,0.0,1.0
"Estive do dia 31 ao dia 2 hospedado no Continental Business na Bela Capital Gaúcha, um prédio bem conservado num dos lugares mais centrais da cidade.",2.0,2.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0
"Com nova gerência o empreendimento prima pelo melhoramento em serviço e a prova disso foi a minha descoberta de que estava num hotel como eu gosto quase lotado, apartamentos de ótimo padrão embora pequenos, mas para o executivo a trabalho não há necessidade de mais, Arrumação e Limpeza BOA e a tempo e Horas o que nem sempre se encontra.",3.0,2.0,1.0,0.0,0.046875,0.03125,0.015625,0.0,1.0
"Está próximo de tudo principalmente do FAMOSO mercado Municipal de Porto Alegre, onde continuam as bancas que tanto encantam moradores e turistas, e mesmo executivos em transito ou trabalho.",2.0,2.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
O restaurante tem um serviço célere e os pratos têm um variedade suficiente para agradar todos os gostos e necessidades.,3.0,3.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"O hotel fica bem no centro é ótimo de dia pois está próximo de lojas, restaurantes, farmácias, mercado municipal, camelodromo.",1.0,1.0,0.0,0.0,0.04,0.04,0.0,0.0,1.0
"Mas a noite é um deserto, sair sozinho nem pensar.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Os quartos são de carpete de Madeira, muito pequenos, alguns ou entra você primeiro ou a sua mala, o box minúsculo também.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
Café da manhã é muito bom e a limpeza e roupas de cama são muito boas,4.0,4.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"Hospedagem em região central, somente fiquei porque era a trabalho, impossivel sair a noite.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quartos reformados sem carpete mas minusculo, somente cabe uma pessoa.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Local do café da manhã sem espaço e pouca variedade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Atendimente bem ruim, como o hotel estava lotado a recepcionista da noite simplesmente nem olhava na minha cara.",3.0,2.0,1.0,0.0,0.15,0.1,0.05,0.0,1.0
"O Hotel fica em frente a rodoviária de Porto alegre, qualquer saidinha a noite fica impossível devido a proximidade da região central.",1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,1.0
Ideal para estadas rápidas viajando à negocios.,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
"Como o hotel fica na região central, o transito em horários de pico é muito complicado, ficando difíciu a locomoção e o transporte.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
"É hotel bem na região central de Porto Alegre, ambiente que não é lá um local muito agradável de ficar, mas como era a trabalho e só pra ir dormir, deu.",4.0,3.0,1.0,0.0,0.1142857142857142,0.0857142857142857,0.0285714285714285,0.0,1.0
"Aliás, a TAM Viagens só tem este hotel conveniado em Porto Alegre - acreditem!",3.0,2.0,1.0,1.0,0.1875,0.125,0.0625,0.0625,1.0
O café da manhã é bem razoável e atende bem a quem come gluten.,3.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"No meu caso, eu levava os ovos e eles faziam uma omelete.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valeu!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
"Este hotel é um daqueles que cobre um santo e acaba descobrindo o outro, ou seja, ele não é muito bom (apesar de eles terem reformado a maioria dos quartos agora), mas tem uma localização ótimo: bem no centro velho.Então, se você quer ficar num local que tenha fácil acesso ao centro este é um lugar que você pode considerar, mas não pense muito no conforto: o quarto e o banheiro são pequenos.",9.0,9.0,0.0,0.0,0.1058823529411764,0.1058823529411764,0.0,0.0,1.0
Ah!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
algo que funciona bem lá é o aquecedor em épocas de frio!!,2.0,2.0,0.0,2.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0
"O café da manhã é razoável, o atendimento é bom, mas não tem piscina nem sala de ginástica.",1.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"Compartilho com vocês a experiência que tive, estava em POA bem no dia que estava acontecendo um evento e vários hotéis lotados, com isso achei que o valor para a estrutura do hotel achei caro, pois o box do banheiro muito pequeno e quarto também.",6.0,6.0,0.0,0.0,0.1224489795918367,0.1224489795918367,0.0,0.0,1.0
"Hotel com excelente localização, quartos confortáveis com ar condicionado e TV a cabo, próximo a shoppings, centros comerciais e lojas de departamento.",2.0,2.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0
Bom atendimento.,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
Café da manha pouco variado.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restaurante a la carte com pratos deliciosos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Um bom local para se hospedar ,ótima localização, bem no centro de Porto Alegre.Deixa a desejar no room service, pouca variedade e muito lento o atendimento.Recepção atenciosa, mas um pouco lenta.",7.0,6.0,1.0,0.0,0.175,0.15,0.025,0.0,1.0
"Café da manhã simples, mas agradável.",1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
"Hotel bem localizado, mas bem simples também.",3.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
"Café da manhã normal, sem novidade.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Atendimento muito bom.,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
Interessante para quem trabalha no centro como era o meu caso.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fica perto da Av Sen Salgado filho onde trabalho.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Próximo ao Rio Guaíba e pontos turísticos de POA.,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
Bastante confortável.,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Relação custo benefício vale a pena, comprei pelo Booking e saiu por um preço bom.",4.0,3.0,1.0,0.0,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.0,1.0
"Recepção foi um tanto lenta para fazer o check-in e check-out, contudo nos ajudaram a pegar um taxi rapidinho.",2.0,1.0,1.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,1.0
Café da manhã com poucas variedades.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Estava esperando algo ruim pelas avaliações do Trip Advisor.,2.0,1.0,1.0,0.0,0.2,0.1,0.1,0.0,0.0
Encarei por conta de uma promoção da TAM e por isso não posso avaliar o quesito preço.,2.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
O hotel é razoável e bem localizado no Centro de Porto Alegre.,2.0,2.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,1.0
"O quarto era bom, limpo e o banheiro idem.",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
Apenas o café da manhã não me agradou.,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
Se colocassem uma torradeira já melhoraria.,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
O hotel é simples.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Bom para curtas estadias.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
"Serviço de quarto não vale a pena, os pratos são congelados e pouco saborosos.",1.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,1.0
Alguns restaurantes próximos com melhor custo benefício.Sempre fui bem atendido aqui.,3.0,3.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0,0.0
"Muito simples, apartamentos pequenos, e parecem ter sido decorados por São Francisco pessoalmente, 1 cama, 1 cadeira, 1 mesa, 1 frigo bar, e 1 armário (sem portas, que funciona mesmo como cabideiro).",2.0,2.0,0.0,0.0,0.0465116279069767,0.0465116279069767,0.0,0.0,1.0
"Para piorar as coisas, os 2 únicos elevadores do hotel estavam quebrados e não havia outra escolha, se não usar as escadas.",1.0,0.0,1.0,0.0,0.04,0.0,0.04,0.0,1.0
O prédio tem 14 andares.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No café da manhã, o bufê é também franciscano (pobre de opções), mas dá pro gasto se você vai ficar uma ou duas noites no hotel.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Vantagem:Localizacao para que precisa ficar no centro da cidadeDesvantagem: Quartos pequenos, Cafe de manha pobre e mal localizado(Voce come no proprio lobby do hotel, frente as pessoas que fazem checkin e checkou!",3.0,2.0,1.0,1.0,0.0789473684210526,0.0526315789473684,0.0263157894736842,0.0263157894736842,1.0
")Nao tem academia de ginastica, nem piscina, nem saunaPreco alto para o que oferece",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serviço de quarto ruim e quarto apertado.,1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,1.0
Sem academia ou outras amenidades.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Se quiser internet, pague.",1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
"Mas não espere velocidade ou estabilidade, mesmo pagando.Café da manhã tolerável, mas sem grandes predicados.Ar condicionado janeleiro, muito barulhento",3.0,3.0,0.0,0.0,0.1153846153846153,0.1153846153846153,0.0,0.0,1.0
Infelizmente por motivos profissionais eu tenho que ficar neste hotel.,1.0,0.0,1.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,1.0
"O hotel não oferece nenhum conforto como piscina , sala de ginastica ou qualquer outro tipo de lazer.",1.0,1.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,1.0
"O quarto é pequeno, sem o menor conforto.",2.0,1.0,1.0,0.0,0.2,0.1,0.1,0.0,1.0
A TV é minima e a geladeira faz muito barulho.,1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0
"Verifique se trocaram o arranjo de cama, eles tentam não trocar.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A cadeira é de Madeira sem almofada, bem desconfortável.",1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0
"A mesa , mal cabe um Ipad.",1.0,0.0,1.0,0.0,0.125,0.0,0.125,0.0,0.0
"O serviço de quarto é péssimo, a comida é horrível.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Só fique neste hotel se não tiver outra alternativa.,1.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0,1.0
"Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.",3.0,3.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"Cafe da manha nada sofisticado, porem bom, suficiente para um bom desjejum.",3.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
"O apartamento nao é grande, mas bom.",2.0,2.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0
"A unica coisa que chamou a atençao foi o valor da diaria que estava salgado para este final de semana em Porto Alegre, em funçao do show da Madona e inauguraçao da Arena do Gremio, havia muita procura na rede hoteleira, aja visto que estava muito dificil conseguir acomodaçoes em POA e com isso os Hoteis subiram o valor da diaria.",6.0,6.0,0.0,0.0,0.0923076923076923,0.0923076923076923,0.0,0.0,1.0
"Quartos simples e bem pequenos com banheiro meia boca, ar condicionado algumas vezes barulhento, café da manha bem basico, e a internet, pasmem, 12 reais por 24h.É um hotel que engana qualquer walk in pela recepção bonita.O room service é o erro, a comida é simplesmente horrivel.",7.0,5.0,3.0,0.0,0.1206896551724138,0.0862068965517241,0.0517241379310344,0.0,1.0
"Estive neste hotel por 2 dias fazendo um curso pela minha empresa, deram uma lista de hotéis e acabei escolhendo este pela localização, mas acabei me arrependendo muito desta escolha.",1.0,1.0,0.0,0.0,0.0303030303030303,0.0303030303030303,0.0,0.0,1.0
"O quarto era muito ruim, eu entrava de lado (não sou gordo), para entrar no box do banheiro também precisava malabarismo, sem contar um objeto pontiagudo que exite no chão para a porta do box não bater, que pode ocasionar acidentes.",4.0,2.0,2.0,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,1.0
O atendimento também foi ruim e o café não chega nem perto ao de outros hotéis da região em que já me hospedei.,1.0,0.0,1.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,1.0
"Como dica, fica a de que virando a esquina existe um hotel muito melhor pelos mesmos preços praticados neste.",2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
"Estive em novembro/2010, por 6 dias, hospedada neste hotel com familiares.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O atendimento dos recepcionistas foi desigual e arrogante.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sou gaúcha e sei que a hospitalidade sulista é bem conceituada.,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0
"Umas das situações que mais nos constrangeu foi de não poder receber visitantes/familiares no quarto, por causa do risco de pagar 1/2 diária.",2.0,2.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,1.0
No geral o hotel está muito velho e ultrapassado.,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"Não estou reclamando disso pela decepção que tive com a recepção, mas porque é uma verdade.",2.0,1.0,1.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,1.0
"Espero que esta mensagem ajude o próprio hotel a melhorar, em todos os setores, mas principalmente no atendimento.",3.0,3.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
Por enquanto eu não o recomendaria a nenhum conhecido.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Reservei esse hotel através do pacote da TAM Viagens , era o único disponível para POA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Imaginei que deveria ser um hotel bom, pois a TAM não elegeria um ruim... Ledo engano!",3.0,1.0,2.0,1.0,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0526315789473684,1.0
!O hotel é horrível.Pedi o quarto disponível para pessoas alérgicas.,1.0,0.0,1.0,1.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,1.0
A única diferença para o quarto comum é que não tem carpete no chão.,1.0,0.0,1.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,1.0
"Na cama, um belo cobertor felpudo que me deixo com o nariz coçando.",1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
A cabeceira da cama era de carpet!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.0
Horrível!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0
Mas a pior parte era o banheiro.,2.0,1.0,2.0,0.0,0.25,0.125,0.25,0.0,0.0
"Cinza, escuro, com o piso do chão cheio de manchas e quebrado.",1.0,0.0,1.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
"Quando entramos no quarto, tinha uma poça no chão.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Liguei para a recepção reclamando, mas nada fizeram.",1.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0,1.0
"Só secaram o piso... As toalhas são horríveis, cinzas, pequenas e duras.",3.0,0.0,3.0,0.0,0.1875,0.0,0.1875,0.0,0.0
"Para piorar tudo, a internet wi-fi é cobrada e não é barata.",1.0,0.0,1.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0
Não recomendo!!!!!,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.7142857142857143,0.0
!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Hotel muito apertado.,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
Uma mega escada para ter acesso.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apesar de ser proximo a rodoviaria e do centro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nao há elevador.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O corredor é minusculo, a cozinha também.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foi muito dificil subir com as malas.,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
O cafe da manha é bem fraco!,2.0,1.0,1.0,1.0,0.25,0.125,0.125,0.125,0.0
Apesar na baita localização - muito próximo a Estação Rodoviária (Trem e Ônibus) o Hotel é terrível.,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,1.0
"Péssimas instalações, tanto de quarto, como de infraestrutura.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Lá tudo é baixo, tem que se andar praticamente abaixado.",2.0,0.0,2.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0
"Não há elevador e o Hotel começa a partir do 2º pavimento do prédio, logo escadas.",1.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,1.0
"Não me arrisquei no café da manhã, acredito que também não seja dos melhores.",2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
Na verdade é um motel.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
"Chegamos a noite e o estacionamento que havia sido prometido pelo booking que seria próximo era há quase dois quarteirões entrando numas ruas esquisitas com boates, garotas de programa e malandros pela rua.",1.0,1.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0,0.0
"Ao chegar não nos ajudaram com as malas, eu (mulher) tive que subir vários degraus sozinha com inumeras malas, só havia uma moça na recepção quem nem sabia onde era o estacionamento, foi preciso um cliente explicar.",2.0,1.0,1.0,0.0,0.0465116279069767,0.0232558139534883,0.0232558139534883,0.0,1.0
"O quarto era minúsculo, as toalhas surradas, no banheiro havia barata, o sabonete tinha cheiro de sabão e passamos a noite com medo pois havia transitado de pessoas durante a madrugada e de manhã fomos acordados com um som desagradável de uma boate.",2.0,0.0,2.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,1.0
"O café da manhã foi triste, o bolo de chocolate duro, os salgados com cara de ontem e frio.",3.0,1.0,2.0,0.0,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.0,1.0
Enfim não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
