sentence,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Onde um grupo de menores de idade se organizam em uma quadrilha que se esconde em um barracão abandonado a a beira mar e se auto-denominam "" Capitães de a areia "" . ",0.0,6.0,1.0,0.0,1.0,5.0,0.0,8.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,-0.0141212121212121,-0.4659999999999998,-0.0884545454545454,-2.919,-0.0088181818181818,-0.2910000000000002,0.015030303030303,0.4960000000000001,0.0206060606060606,0.68,0.1081212121212121,3.568,0.0884545454545454,2.919,0.1615454545454545,5.331,0.1262424242424242,4.166,0.0206060606060606,0.68,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0625,2.0,0.0121212121212121,0.0
Eu não entendia por que Bella prefere Edward e não Jacob . ,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.3636363636363636,4.0,0.0677966101694915,0.0
"Lá , ela conhece Edward Cullen um vampiro que só bebe sangue de animais . ",0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0385333333333333,0.5780000000000001,-0.109,-1.635,0.026,0.39,0.0568666666666666,0.8530000000000001,-0.003,-0.045,0.1582666666666666,2.374,0.109,1.635,0.1634666666666666,2.452,0.1443333333333333,2.165,0.003,0.045,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.2307692307692307,3.0,0.0405405405405405,0.0
"Não descreve cenas de ação entre vampiros , como muitos que não conhecem a históra imaginam , mas vale a pena . ",0.0,3.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0679090909090909,1.494,0.0017727272727272,0.039,0.0381818181818181,0.84,0.0643636363636363,1.416,-0.0032272727272727,-0.071,0.0679090909090909,1.494,0.0902272727272727,1.985,0.0381818181818181,0.84,0.0643636363636363,1.416,0.0032272727272727,0.071,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0526315789473684,1.0,0.0089285714285714,0.0
"Suas atitudes por vezes impiedosas não nos faz deixar de ter a certeza de que eles não eram maus , apenas não tinham chances de serem bons . ",3.0,1.0,4.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0324999999999999,0.91,-0.0669999999999999,-1.876,0.09,2.52,0.0741071428571428,2.075,-0.04175,-1.169,0.0983571428571428,2.754,0.1415,3.962,0.09,2.52,0.1184642857142857,3.317,0.04175,1.169,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0384615384615384,1.0,0.0070921985815602,0.0
"Os motivos por o qual a guerra iniciou , assim como seus desdobramentos eram constantemente alterados por o ministério de a verdade , por Winston . ",0.0,5.0,2.0,1.0,0.0,6.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0122692307692307,0.319,-0.0374230769230769,-0.973,0.0302307692307692,0.7859999999999999,0.0251923076923076,0.655,-0.0044230769230769,-0.115,0.0275,0.7150000000000001,0.0374230769230769,0.973,0.0343846153846153,0.894,0.034576923076923,0.899,0.0044230769230769,0.115,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0869565217391304,2.0,0.0135135135135135,0.0
A época de sombras que o livro trata é o nosso presente . ,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1036153846153846,1.347,-0.0668461538461538,-0.869,0.1378461538461538,1.7919999999999998,0.1081538461538461,1.406,0.0,0.0,0.1036153846153846,1.347,0.0828461538461538,1.077,0.1378461538461538,1.7919999999999998,0.1081538461538461,1.406,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0172413793103448,0.0
"Tudo começa com Jamie McGregor , um jovem escocês pobre que parte para a África de o Sul em busca de fortuna . ",2.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0405217391304347,0.932,-0.0974782608695652,-2.242,0.1169130434782608,2.689,0.1045217391304347,2.404,0.0211304347826086,0.486,0.1475652173913043,3.394,0.1891304347826087,4.35,0.2829130434782608,6.507,0.2128695652173913,4.896,0.0332173913043478,0.764,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.1904761904761904,5.0,0.045045045045045,0.0
Ela merecia uma vida . ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689999999999999,0.845,0.1924,0.962,0.1986,0.993,0.1866,0.933,0.0,0.0,0.1689999999999999,0.845,0.1924,0.962,0.1986,0.993,0.1866,0.933,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.0434782608695652,0.0
"O menino manco tinha grande talento para a dissimulação , por isso se especializara em a tarefa de espião de o bando . ",1.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.205695652173913,4.731,-0.1462608695652174,-3.364,0.1393043478260869,3.204,0.1702608695652174,3.916,0.0035652173913043,0.0819999999999999,0.205695652173913,4.731,0.1693043478260869,3.894,0.144,3.312,0.1702608695652174,3.916,0.0035652173913043,0.0819999999999999,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0084033613445378,0.0
"Como diria Caetano : "" Alguma coisa está fora de a ordem ... "" Ah , e cá pra nós : falar só em beleza e riqueza quanta futilidade ... ( Crianças em o mundo real nem sempre o que/quem é belo será o melhor para vc e te fará feliz ) . ",5.0,4.0,5.0,3.0,4.0,4.0,1.0,6.0,0.0,5.0,3.0,11.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,9.0,9.0,9.0,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.0643272727272727,3.538,-0.0244363636363636,-1.344,0.0595636363636363,3.276,0.0603454545454545,3.319,0.0113454545454545,0.624,0.1001454545454545,5.508000000000001,0.0800363636363636,4.402,0.0953818181818181,5.246,0.0946727272727272,5.207,0.0229454545454545,1.262,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.1063829787234042,5.0,0.021551724137931,0.0
"Dissa o que tinha que dizer , se forem ver os dois lados de essa comparação verão que foi algo totalmente ridiculo . ",1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880434782608695,2.025,-0.0618695652173913,-1.423,0.0397826086956521,0.915,0.069391304347826,1.596,-0.008391304347826,-0.193,0.0880434782608695,2.025,0.0887391304347826,2.041,0.0435217391304347,1.001,0.069391304347826,1.596,0.008391304347826,0.193,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0476190476190476,1.0,0.0085470085470085,0.0
""" A partir de essa metáfora , podemos inferir diversos significados sobre o estado emocional de o personagem , seus desejos mais recônditos , vivências e expectativas que , de certa forma , se relacionam com sua trajetória de vida em o romance . ",3.0,8.0,1.0,0.0,1.0,7.0,0.0,12.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1242272727272727,5.466,-0.0496136363636363,-2.1829999999999994,0.1557272727272727,6.851999999999999,0.1402499999999999,6.170999999999999,-0.0106363636363636,-0.4679999999999999,0.1242272727272727,5.466,0.151340909090909,6.659,0.1598636363636363,7.034,0.1402499999999999,6.170999999999999,0.0106363636363636,0.4679999999999999,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0040650406504065,0.0
Que o filme é o menos chato . ,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,-0.082,-0.656,0.01225,0.098,-0.017625,-0.141,-0.05675,-0.454,0.08275,0.662,0.082,0.656,0.01225,0.098,0.017625,0.141,0.05675,0.454,0.08275,0.662,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1428571428571428,1.0,0.0333333333333333,0.0
"E isso incluí Malu , a paixão e orgulho de seu pai . ",0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0333846153846153,0.434,-0.126,-1.638,0.0556153846153846,0.723,0.0483846153846153,0.629,0.070076923076923,0.911,0.1781538461538461,2.316,0.126,1.638,0.1783846153846154,2.319,0.1842307692307692,2.395,0.070076923076923,0.911,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,2.0,0.0377358490566037,0.0
Mas não é definitivamente um empeçilho . ,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.1012857142857142,-0.709,0.0,0.0,-0.1414285714285714,-0.99,-0.0808571428571428,-0.566,0.0,0.0,0.1012857142857142,0.709,0.0,0.0,0.1414285714285714,0.99,0.0808571428571428,0.566,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,1.0,0.024390243902439,0.0
E Edward é o vampiro que toda mulher sonha em ter ! ,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790833333333333,0.949,0.0208333333333333,0.25,0.0765833333333333,0.919,0.0502499999999999,0.603,-0.0255833333333333,-0.307,0.0920833333333333,1.105,0.0208333333333333,0.25,0.0840833333333333,1.009,0.0615833333333333,0.7389999999999999,0.0255833333333333,0.307,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,2.0,0.0384615384615384,0.0
"Pessoas reclamam de o tempo perdido em as ruas , outras buzinam seus veículos em a tentativa fracassada de adiantar o tempo . ",0.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0811304347826087,1.866,-0.0926086956521739,-2.13,0.0848695652173913,1.952,0.083695652173913,1.9250000000000005,0.0075652173913043,0.174,0.0868695652173913,1.998,0.0926086956521739,2.13,0.0848695652173913,1.952,0.083695652173913,1.9250000000000005,0.0075652173913043,0.174,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0476190476190476,1.0,0.0079365079365079,0.0
"Inteligente , era quem planejava os roubos . ",1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.816,0.101125,0.809,0.06775,0.542,0.0,0.0,0.0,0.0,0.102,0.816,0.101125,0.809,0.06775,0.542,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,1.0,0.0222222222222222,0.0
"Não acho que isso se deva só a os leitores "" de fachada "" , mas sim que o livro se adapta a os leitores que possuem um determinado estilo de vida . ",0.0,4.0,3.0,0.0,1.0,4.0,0.0,6.0,0.0,4.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.0567575757575757,1.873,-0.0298181818181818,-0.984,0.0788484848484848,2.602,0.0746060606060606,2.462,0.0,0.0,0.0997272727272727,3.2909999999999995,0.0881212121212121,2.908,0.1388484848484848,4.582,0.1089090909090909,3.5940000000000003,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.032258064516129,1.0,0.0067567567567567,0.0
"Não me identifico muito com o livro , mas é claro que havia ali preocupações universais de adolescentes . ",2.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0277894736842105,0.528,-0.0897368421052631,-1.705,0.0628421052631579,1.194,0.0504736842105263,0.959,0.0291052631578947,0.553,0.1086315789473684,2.064,0.0897368421052631,1.705,0.1250526315789473,2.376,0.1175263157894736,2.233,0.0291052631578947,0.553,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0588235294117647,1.0,0.0094339622641509,0.0
"Esto ansioso para ler a sequencia , que não foi escrita por Sheldon , uma vez que já é falecido . ",1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0394761904761904,-0.829,-0.0267142857142857,-0.561,-0.0406190476190476,-0.853,0.0,0.0,0.0,0.0,0.0394761904761904,0.829,0.0267142857142857,0.561,0.0406190476190476,0.853,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.1111111111111111,2.0,0.0204081632653061,0.0
"Isso era mentira , mas como provar que não era ? ",0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,-0.1003636363636363,-1.104,0.0,0.0,-0.0884545454545454,-0.973,-0.0653636363636363,-0.7190000000000001,0.0072727272727272,0.08,0.1003636363636363,1.104,0.0,0.0,0.0884545454545454,0.973,0.0653636363636363,0.7190000000000001,0.0072727272727272,0.08,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.0204081632653061,0.0
"Todos , meninos sozinhos , perdidos , que precisam de atenção , de vida . ",1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1156,1.734,-0.0656,-0.984,0.1724666666666666,2.587,0.1566666666666666,2.35,-0.012,-0.18,0.1349333333333333,2.024,0.1938666666666666,2.908,0.1839333333333333,2.759,0.1749333333333333,2.624,0.012,0.18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.0135135135135135,0.0
Ela faz fortunas de esta forma e fica conhecida em a alta sociedade . ,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0655714285714285,0.918,-0.0459285714285714,-0.643,0.0816428571428571,1.143,0.0756428571428571,1.059,-0.02,-0.28,0.0655714285714285,0.918,0.0997857142857142,1.397,0.0816428571428571,1.143,0.0756428571428571,1.059,0.02,0.28,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,1.0,0.0142857142857142,0.0
"Em uma tentativa frustrada de arrancar um confissão de o mafioso , Tracy acaba sendo acusada de assalto a mão armada e roubo de um quadro em o valor de meio milhão . ",1.0,6.0,0.0,1.0,1.0,6.0,0.0,8.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.059060606060606,1.949,-0.1375454545454545,-4.539000000000001,0.0399999999999999,1.3199999999999998,0.083060606060606,2.741,-0.0134545454545454,-0.444,0.2581515151515151,8.519,0.1893636363636363,6.249,0.2582424242424243,8.522,0.2461515151515151,8.123000000000001,0.0394545454545454,1.302,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.064516129032258,2.0,0.0120481927710843,0.0
"Segundo frase memorável , "" o poder não é um meio , mas um fim em si "" . ",1.0,2.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,-0.0009473684210526,-0.0179999999999999,0.0714736842105263,1.358,-0.1005263157894736,-1.91,-0.0150526315789473,-0.2859999999999998,-0.0154210526315789,-0.293,0.1483157894736842,2.818,0.0714736842105263,1.358,0.1078947368421052,2.05,0.1041052631578947,1.978,0.0154210526315789,0.293,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0625,1.0,0.0136986301369863,0.0
"Enfim , "" "" Ensaio Sobre a Cegueira "" é um livro escrito por um gênio e traz uma de as mais sensíveis reflexões sobre a condição humana em situações extremas . ",3.0,5.0,2.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,-0.0335,-1.0720000000000005,-0.0008125,-0.026,-0.0616562499999999,-1.973,-0.0195624999999999,-0.6259999999999996,0.02440625,0.781,0.1198125,3.834,0.06075,1.944,0.1141562499999999,3.653,0.106125,3.396,0.02440625,0.781,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.1333333333333333,4.0,0.025,0.0
"Cada um de os meninos-homens abandonados , integrantes de os Capitães de a Areia , tem sua história , todas lindas , impossível não criar afeição . ",3.0,3.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0618148148148148,1.6690000000000005,-0.1282962962962963,-3.464,0.0792592592592592,2.14,0.0825185185185185,2.2280000000000006,-0.0297407407407407,-0.803,0.1855185185185185,5.009,0.136074074074074,3.674,0.2124444444444444,5.736,0.1879259259259259,5.074,0.0297407407407407,0.803,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.1363636363636363,3.0,0.0202702702702702,0.0
"É em esse último que trabalha Winston Smith , cuja função é eliminar ou adulterar documentos , entre os quais se destacam edições já publicadas de o Times , principalmente aquelas que apresentam previsões de o Grande Irmão que não se confirmaram ou mencionam pessoas que foram vaporizadas ( pessoas que desaparecem em o meio de a noite e , a partir de então , não são mais mencionadas , sendo sua existência anterior negada e apagada de qualquer registro ) . ",3.0,9.0,6.0,4.0,4.0,9.0,0.0,11.0,0.0,9.0,5.0,9.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.049060975609756,4.023,-0.0484268292682926,-3.971,0.0468780487804878,3.844,0.0604268292682926,4.955000000000001,0.0133536585365853,1.095,0.1084268292682927,8.891000000000002,0.1066463414634146,8.745,0.1045365853658536,8.572,0.1109878048780488,9.101,0.0214024390243902,1.755,71.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,0.0684931506849315,5.0,0.0108932461873638,0.0
"Mas Caulfield - assim como dito em o livro - é muito bom em esse negócio de não se encaixar em padrões , tão bom que torna - se chato , tão bom que parece esforçar - se demais para estar deprimido , tornando - o falso . ",5.0,3.0,6.0,2.0,1.0,3.0,0.0,4.0,0.0,5.0,1.0,9.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1458333333333333,-0.0144166666666666,-0.6920000000000001,-0.0151666666666666,-0.728,-0.0236666666666666,-1.136,-0.0143958333333333,-0.6910000000000001,0.0201041666666666,0.965,0.0449166666666666,2.156,0.0253749999999999,1.218,0.0586666666666666,2.816,0.0467708333333333,2.245,0.0305208333333333,1.465,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0454545454545454,2.0,0.009090909090909,0.0
"Se podes ver , repara "" ( epígrafe de a obra ) Boa leitura ! ",1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819333333333333,1.229,-0.1046,-1.569,0.0912666666666666,1.3689999999999998,0.0957333333333333,1.436,-0.0078,-0.117,0.0819333333333333,1.229,0.1216666666666666,1.825,0.097,1.455,0.0957333333333333,1.436,0.0078,0.117,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.1818181818181818,2.0,0.0327868852459016,0.0
"Se passa em um mundo completamente novo , onde todos os nossos países estão agrupados em apenas três grandes Estados , depois de uma guerra atômica . ",4.0,3.0,3.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,-0.0119629629629629,-0.323,0.0065925925925925,0.178,0.0194074074074074,0.5239999999999999,0.0237777777777777,0.642,-0.0148888888888888,-0.4019999999999999,0.0659629629629629,1.7809999999999997,0.0786666666666666,2.124,0.1031111111111111,2.784,0.0848888888888888,2.292,0.0148888888888888,0.4019999999999999,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0833333333333333,2.0,0.0133333333333333,0.0
"Enfim , não é um livro essencial mas também não é "" tempo perdido "" . ",1.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.1875,0.1875,0.1875,0.1875,-0.046375,-0.742,-0.00575,-0.092,-0.053375,-0.854,-0.0331249999999999,-0.5299999999999999,0.0054375,0.087,0.046375,0.742,0.00575,0.092,0.070375,1.126,0.037625,0.602,0.0054375,0.087,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0714285714285714,1.0,0.0142857142857142,0.0
