sentence,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,subjectivity
"Crepúculo conta a história de a jovem Bella que vai morar com seu pai em a pequena , cinza e úmida cidade de Forks . ",20,2,0,0,0
"Só de pensar em uma situação , já fica deprimido . ",9,0,0,0,0
""" 1984 "" trata - se de um alerta sobre o avanço de as políticas controladoras . ",12,0,1,0,0
"Assim como ela , ele enxerga . ",5,0,0,0,0
Mas depois que assumiu o comando de a empresa passou a pensar somente em poder e como poderia aumenta - lo . ,20,0,0,0,0
e também de vampiros e lobisomens ... Pra quem não gosta não precisa falar mal . ,14,0,0,0,0
O alerta que é o fantasma absolutista de Orwell está cada vez mais presente . ,13,1,0,0,0
"Esses dois territórios estão em guerra constante contra a Oceânia por a disputa de os territórios "" neutros "" ( consultar mapa ) . ",18,1,1,0,0
Ela vê sua unica oportunidade aparecendo em a vida de o crime e acaba aceitando a oportunidade . ,16,0,0,0,0
Por que não exigem de o Partido melhores condições de vida ? ,11,1,0,0,0
Erros grotescos que felizmente a tradutora para o português fez questão de corrigir . ,13,1,0,0,0
O sentimento abençoado de estar sozinho com o livro proibido em um aposento sem teletela não se dissipara . ,17,0,0,0,0
"Você precisa analisar a opnião de Holden sobre a sociedade , como ele vê o mundo . ",13,1,0,0,0
Tracy Whitney era uma moça correta que depois de sofrer varios golpes e ir parar em a cadeia injustamente jura vingança e promete a si mesma que não mais permitirá que a enganem . ,29,1,0,0,0
""" Ah , mas é amor ! "" ",4,0,0,0,0
"Os cegos se tornam alvos de criminosos , que roubam a comida e violentam as mulheres . ",15,0,0,0,0
Até o próprio Pedro Bala fez que ia abusar de a menina . ,12,1,0,0,0
"Agora estando sozinha e presa em uma penitenciaria feminina que é um show de horrores , convivendo com mulheres de todos os tipos e capazes de fazer coisas terríveis , Tracy percebe que não tem mais nada a perder , e só uma coisa lhe dá forças para continuar , é obter a sua vingança , e quando ela a põe em pratica o faz de maneira fria e calculista e sem deixar rastros . ",68,1,0,0,0
"Essa liberdade os Capitães da Areia têm apenas por uns momentos breves , a liberdade longe de a dor , de a angústia e de a realidade pesada em que vivem . ",29,1,0,0,0
"Tudo é racionado e dividido de acordo com a "" casta "" de o indivíduo . ",13,0,0,0,0
Por mim Tracy merecia uma bela lição . ,6,1,0,0,0
Ainda penso em reler novamente para ver se minha opinião muda . ,11,0,0,0,0
O segundo mostra em toques sutis e rápidos sobre a autoridade que ele tem sobre ela e como aquela situação pode atuar sobre os dois . ,25,0,1,0,0
"Vou usar uma frase que adoro em o livro pra descrever : "" O leão apaixona - se por o cordeiro "" . ",18,0,0,0,0
Seu pai teria sido um estivador grevista morto por a polícia durante uma manifestação . ,14,0,0,0,0
"Os anos 1950 - cenário histórico de o livro - foi uma época de grandes mudanças para o mundo , especialmente em o que concerne a os jovens e suas atitudes . ",27,0,1,0,0
"Esta obra é um romance que nos mostra como sobrevive a população realmente pobre , em a Bahia , então Jorge Amado para nos transmitir toda esta idéia de vida a um grupo de garotos , os Capitães de Areia , esta pequena ' tribo ' era composta inicialmente por quatro integrantes , Pedro Bala que sempre foi o líder de esse grupo e como prova de toda sua coragem tinha um cicatriz de navalha que atravessava todo seu rosto , Pirulito era representado por o seus forte grau de religiosidade fazendo - o rezar todas as noites pedindo para que Deus livrasse ele de todos seus pecados , Professor era o unico letrado de todo o grupo e por isso sempre foi o mais sensato em as decisões e o sedutor Gato que obteve este apelido por ter a facilidade de conquistar qualquer pessoa . ",134,8,1,0,0
Agora sobre a história . ,4,0,0,0,0
"O'Brien sabe que ele tem pavor de ratos , então , manda os torturadores colocarem uma máscara em seu rosto , com uma abertura para uma gaiola cheia de ratos famintos separada apenas por uma portinha . ",30,1,0,0,0
"Muitos presidiários assim como a personagem Tracy Whitney já sofreram preconceito depois que ganham a liberdade , não sendo aceito em a sociedade , não encontrando emprego , o que terminam voltando a crimilidade . ",28,1,0,0,0
Aqui só fica um pouco mais movimentado depois de a partida de baseball . ,12,0,0,0,0
Tudo ficaria maravilhoso se não fosse o fato de que este homem contrata Larry Douglas como piloto . ,15,1,0,0,0
"O ditado "" Farinha pouca , meu pirão primeiro "" simplifica perfeitamente o cenário . ",11,1,0,0,0
"Confira mais resenhas e novidades sobre literatura em o blog Homo Literatus , acesse : www.homoliteratus.com ",13,2,0,0,0
Acredite eles sabem mais sobre nós de o que nós mesmos ! ,11,0,0,0,0
"Eles moravam escondidos , em um "" trapiche "" , sujo e infestado de ratos . ",11,0,0,0,0
"Bella é , para Meyer , a personificação de esse desejo : apesar de se enxergar como feia , ela é imediatamente desejada por os garotos a quem somos apresentados , inclusive o vampiro bonitão . ",28,2,0,0,0
E não demora para ela perceber que está completamente apaixonada por aquele estranho e maravilhoso rapaz ... E vice-versa . ,18,0,0,0,0
"Em uma referência clara a esse tema o autor descreve a contaminação de a cegueira , onde , em a verdade , está implícita a comparação com ideologias , formas de governos e modos de produção : "" A cegueira estava alastrando , não como uma maré repentina que tudo inundasse e levasse a a sua frente . ",50,0,0,0,0
", POIS PAREÇEM INTERESSANTE . ",2,1,0,0,0
Será que não vivem lá o seu quinhão de martírio em essa relação ? ,13,0,0,0,0
Cada uma é um livro diferente . ,6,0,1,0,0
Bem que o Holden podia contar sobre uma outra aventura . ,9,1,0,0,0
"O objetivo de os Baixos , isso quando têm um objetivo - pois uma de as características marcantes de os Baixos é o fato de estarem tão oprimidos por a trabalheira que só a intervalos mantêm alguma consciência de toda e qualquer coisa externa a seu contidiano - , é abolir todas as diferenças e criar uma sociedade em a qual todos os homens sejam iguais "" ( p. 238 ) . ",60,2,2,0,0
"A partir de aí , coisas incríveis acontecem e Tracy acaba em a cadeia . ",12,1,0,0,0
"Porque vocês acham que a Stephenie criou a Bella "" sem sal "" ? ",9,2,0,0,0
"Apesar de inicialmente os garotos tentarem estuprá - la , Dora vira uma espécie de mãe para eles . ",15,1,0,0,0
"Dá pra entender o porque de esse livro ter sido censurado em a Ditadura em 1937 , afinal o comunismo é defendido e incentivado de modo claro . ",25,1,1,0,0
Eles começam a namorar ( dããã ) ! ,4,0,0,0,0
Uma jornada que tenta preservar a inocência de os primeiros anos contra a falsidade e aparências de o universo de a carteira assinada e prestações a pagar . ,27,0,0,0,0
"Kate é uma mulher de muita personalidade , focada , obsessiva por a companhia . ",10,1,0,0,0
"Uma hora estamos torcendo a seu favor , e em a outra queremos odiá - los . ",14,0,1,0,0
"Outra coisa , o livro servetb de lição em como somos , A as vezes , mto orgulhosos com coisas bobas e que basta uma simples adversidade para nos expor a o ridículo de a existência humana ! ",31,0,0,0,0
"Temos , em a verdade , uma cena desperdiçada , que só serviu para Edward aparecer como o príncipe de o volvo prata e salvar a donzela em perigo . ",24,1,0,0,0
"Logo em uma de suas primeiras aulas em a escola , ela entra em o laboratório de Biologia e senta - se a o lado de o irmão Cullen mais novo , Edward , que não fica a a vontade quando Bella senta - se a o seu lado e sai correndo de a aula . ",48,4,1,0,0
"Detalhe para a frase de a esposa de o médico : "" A humanidade já se habituou a andar entre os mortos sem enxergá - los "" . ",23,1,0,0,0
"Embora a história de um adolescênte de 16 anos e suas frustraçoes não seja em o presente algo inovador , em a época em que foi lançado , o livro trouxe atona toda uma realidade ignorada . ",30,0,1,0,0
"É , essa é a verdade ! ",5,0,0,0,0
Essa exposição de a vida de alguém sempre me pareceu meio estranha . ,12,0,0,0,0
"Ciente de a verdade , Bella aceita a suposta fera , quase cega A as consequências . ",13,1,0,0,0
"O Grande Irmão de 1984 , por sua vez , reeditado em um mundo que perdeu a noção de privacidade , tem mais olhos que a Hidra de Lerna e suas infinitas cabeças . ",29,2,1,0,0
Eles começam a namorar ( dããã ) ! ,4,0,0,0,0
"De fato , a ideologia de o Partido dominante em Oceânia não visa nada de coisa alguma para ninguém , em o presente ou em o futuro . ",24,2,0,0,0
"Enfim , Crepúsculo foi uma fase de minha vida que não esquecerei , assim como não faço muita questão de lembrar . ",19,1,0,0,0
"Livro bastante expressivo , de imagens fortes e impactantes . ",8,0,0,0,0
"E que atire a primeira pedra alguém cuja mãe já não armou um barraco por causa de alguma coisa idiota , como uma meia fora de o lugar ! ",27,0,0,0,0
"Winston Smith era um membro de o partido socialista inglês , o Ingsoc , que havia tirado o direito de liberdade e privacidade de os cidadãos , observando e controlando suas vidas através de aparelhos denominados tele-telas . ",30,2,0,0,0
"Pois já to perdendo meu tempo com isso aqui , eu não quero perde com vocês também ! ",16,0,0,0,0
"Porque todos passaram a cegar , não se sabe . ",8,0,0,0,0
Sexo também era algo proibido . ,5,0,0,0,0
Foi traido por alguém que se disse amigo e ofereceu ajuda . ,11,0,0,0,0
"Em o máximo dão uns beijinhos com cuidado e quando vão pra cama , quando vc acha que vai rolar , vai ter fight ... BROXA ! ",20,1,0,0,0
Vocês não vão se arrepender . ,5,0,0,0,0
"É lógico que esse poder encontra - se figurado em o texto como a reencarnação de o socialismo soviético , porque o escritor estava decepcionado com a banalização de os ideais socialistas que defendeu a vida inteira . ",35,0,0,0,0
"Uma história surpreendente , com grandes reviravoltas , que vão deixar você morrendo de ódio de todos aqueles que fazem mal a Tracy e também vibrando com as vinganças super bem-boladas de essa mulher encantadora , que encontra forças para superar todos os obstáculos ( que não são poucos ) em sua vida . ",46,1,0,0,0
As situações de o livro fazem - nos esquecer de o que eles são : crianças . ,14,0,0,0,0
"Nada mudou , mas meus olhos ficaram cegos por a luz . ",10,0,0,0,0
Todos os programas de o Big Brother foram baseados em esse livro ... ,10,1,0,0,0
"O trabalho de Winston , em o Ministério de a Verdade , assemelha - se muito a o trabalho de um historiador ou jornalista , porém a finalidade é muito particular . ",26,2,0,0,0
Resolveram marcar uma nova consulta para examinarem juntos o paciente . ,10,0,0,0,0
"5 ) Alguns irão odiar - te por veres , não creias que a cegueira nos tornou melhores , Também não nos tornou piores . ",19,0,1,0,0
"Por que em os ' achamos ' tanto se , estamos entre as mesmas mazelas . ",12,0,0,0,0
"Em a verdade , Orwell chega a analisar o futuro social de a humanidade sob uma prenunciação de o que viria a ser a "" guerra fria "" , onde nem os EUA , nem a Grã-Bretanha escapam como protagonistas de uma guerra suja de interesses particulares , em detrimento de o próprio povo que compõe cada Nação . ",48,4,0,0,0
"Os personagens principais não recebem nome em o livro , tratam - se de : um médico - infectado por um paciente , uma prostituta , um ladrão de carros , uma criança sem mãe , o primeiro cego e sua esposa e a mulher de o médico , que não foi afetada por a cegueira , mas esconde isso para entrar em o hospício e , posteriormente , por medo de a reação de os cegos de o lugar . ",68,0,0,0,0
"Em o começo , como em qualquer cidade pequena , ela é A atração de a cidade . ",15,0,0,0,0
"O homem perfeito , e é de aí que vem tantas críticas sobre a saga . ",14,0,0,0,0
"Saber todo o desenrolar de a história não prejudica em nada a experiência de o leitor em o caso de Ensaio Sobre a Cegueira , mesmo aqueles que viveram a expectativa de os admiradores de a obra a a época de o lançamento de o longa-metragem de Fernando Meirelles . ",47,1,0,0,0
Como poderia pensar em uma língua que pudesse atingir este objetivo ? ,11,0,0,0,0
"Por mais que Orwell tenha descrito um mundo com condições mais precárias de o que a que nós vemos hoje , prevendo o que seria o ano de 1984 , os problemas são pertinentes a nossa realidade . ",33,1,1,0,0
"Mas todos têm a escolha , de a visão ou de a cegueira . ",12,0,0,0,0
Mostra as dificuldades de o povo humilde e de as crianças carentes( capitães de a areia )e os motivos de as atitudes que tomam e como são encarados e compreendidos por a elite . ,32,0,0,0,0
"A história tem um ritmo delicioso , além de os roubos espetaculares que são narrados ! ",14,0,0,0,0
"Cheia de erros de impressão , letras faltando sem falar em a falta de necessidade de colocar o texto de cabeça para baixo ( o que chamam de vira vira ) . ",28,0,0,0,0
"Antes de começar essa resenha , queria dizer que julguei a qualidade e o conteúdo de esse livro com imparcialidade , sem comparar a "" autora "" com outros autores ou o "" livro "" com outros livros . ",32,0,0,0,0
"Somente quando um pouco de a história de ele , de sua família , e também de essa dinâmica familiar começaram a ser - enfim - revelados , foi que comecei a gostar de o personagem . ",31,0,0,0,0
Interessadíssimo naquela conversa zero interessante . ,4,1,1,0,0
Só isso que eu ia fazer o dia todo . ,9,0,0,0,0
"O caso de a rapariga de os óculos escuros era simples , apenas uma conjuntivite . ",14,0,1,0,0
"Até mesmo a formação de as famílias é controlada por o Partido , se há sinal de amor entre duas pessoas elas não podem se casar . ",25,1,1,0,0
"O soma distribuído como ração em Nosso Ford , o "" país modelo "" de o admirável mundo novo de Huxley , pode ser substituído por uma infinidade de recursos e/ou substâncias utilizadas para mitigar a dor de a nossa frustração enquanto civilização . ",36,2,0,0,0
"A autora poderia ter tornado o personagem mais humano , ops , isso ele não é mesmo , digo , menos perfeito . ",18,0,0,0,0
Links : http://www.psychobooks.com.br/2010/05/1984-george-orwell.html ,1,0,0,0,0
