sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"""Muito bom, recomendo atendimento 100% Agradeço o Ricardo José pelo excelente atendimento e o prato de camarão show!!!""",0.1767999999999999,4.42,0.1163599999999999,2.909,0.17308,4.327,0.16368,4.0920000000000005,0.02476,0.619,1.0
"""O atendimento foi ótimo, a entrada (banana pacová com patê de algum peixe) foi uma delícia e o tambaqui, em si, um espetáculo!""",0.0698709677419354,2.166,0.0680645161290322,2.11,0.1031935483870967,3.199,0.0865806451612903,2.684,0.027258064516129,0.845,1.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O preço também é ótimo!""",0.00725,0.058,0.0205,0.164,0.0,0.0,0.00925,0.074,0.0,0.0,1.0
"""Comida regional chique demais.""",0.0548571428571428,0.384,0.0371428571428571,0.26,0.0144285714285714,0.1009999999999999,0.0278571428571428,0.195,0.0148571428571428,0.104,1.0
"""Ambiente frequentado pela elite de Manaus.""",0.0574444444444444,0.517,0.1081111111111111,0.973,0.0933333333333333,0.84,0.0863333333333333,0.777,0.0,0.0,0.0
"""Encontrei até jogador de vôlei (Nalbert).""",0.1442727272727273,1.5870000000000002,0.1706363636363636,1.877,0.2286363636363636,2.515,0.2098181818181818,2.3080000000000003,0.0858181818181818,0.944,0.0
"""E vi um peixe tambaqui de 40 Kg!!!""",0.1075384615384615,1.398,0.089,1.157,0.1445384615384615,1.879,0.1089999999999999,1.4169999999999998,0.0065384615384615,0.085,0.0
"""Pratos usando produtos regionais mas com inovações.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Ambiente agradável com decoração lembrando a Amazônia como parede imitando escamas de pirarucu e casa de pau-a-pique.""",0.18165,3.633,0.1733499999999999,3.467,0.14675,2.935,0.18305,3.661,0.0473499999999999,0.947,1.0
"""Melhor rodízio de pizza de manaus (de terça a quinta-feira), a pizza com massa fininha, bem recheada e com vários sabores, muito bom!!""",0.1301875,4.166,0.128875,4.124,0.14775,4.728,0.14978125,4.793000000000001,0.05025,1.608,1.0
"""O rodízio tem um preço acima dos concorrentes, mas vale o cobrado pela qualidade oferecida.""",0.175578947368421,3.3360000000000003,0.0928421052631578,1.764,0.180578947368421,3.431,0.1496315789473684,2.843,0.0,0.0,1.0
"""O serviço é bom, sempre tem um garçom por perto e o bacana é que possui um estacionamento gratuito bem em frente.""",0.1460384615384615,3.797,0.0702692307692307,1.827,0.1666538461538461,4.333,0.1371923076923077,3.567,0.0417692307692307,1.086,1.0
"""O gergelim na borda é a marca registrada da pizzaria e vai muito bem com os sabores salgados.""",0.1582857142857142,3.324,0.1033333333333333,2.17,0.1234285714285714,2.592,0.1501904761904762,3.1540000000000004,0.0746190476190476,1.5670000000000002,0.0
"""Para beber uma dica é o mate que fazem, que acompanha bem a pizza.""",0.0471111111111111,0.848,0.0616111111111111,1.109,0.0571666666666666,1.029,0.0552777777777777,0.995,0.0,0.0,0.0
"""Já na sobremesa, as pizzas de cupuaçu e de mm's já fazem valer o rodízio, por serem sensacionais.""",0.0759583333333333,1.823,0.0832083333333333,1.997,0.1134583333333333,2.723,0.0909166666666666,2.182,0.0,0.0,1.0
"""Manaus tem peixarias muito boas e a Choupana, sem dúvida está entre as melhores!""",0.1733888888888888,3.121,0.0361111111111111,0.65,0.1739444444444444,3.131,0.1488333333333333,2.6790000000000003,0.0631666666666666,1.137,0.0
"""A comida é ótima, saborosa e bem preparada.""",0.0810833333333333,0.973,0.0944166666666666,1.133,0.0790833333333333,0.949,0.0816666666666666,0.98,0.00475,0.057,1.0
"""O ambiente é agradabilíssimo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Coco bambu é maravilhoso em qualquer lugar!""",0.0431,0.431,0.075,0.75,0.0046,0.046,0.0409,0.409,0.0,0.0,1.0
"""Camarão internacional para duas pessoas serve tranquilo para três!""",0.047,0.5640000000000001,0.07575,0.909,0.0493333333333333,0.5920000000000001,0.0491666666666666,0.59,0.0245833333333333,0.295,0.0
"""De sobremesa a cocada ao forno com sorvete é espetacular!""",0.051076923076923,0.664,0.0835384615384615,1.086,0.0854615384615384,1.111,0.0725384615384615,0.9430000000000002,0.0026153846153846,0.034,1.0
"""Sem duvidas, o Restaurante Banzeiro é uma das melhores peixarias de Manaus!""",0.071,1.136,0.0608125,0.973,0.1129999999999999,1.808,0.0938125,1.501,0.0365,0.584,1.0
"""A criatividade na elaboração dos pratos é fantástica!""",0.065090909090909,0.716,0.019090909090909,0.21,0.0551818181818181,0.607,0.0638181818181818,0.702,0.0636363636363636,0.7,1.0
"""Uma explosão de sabores regionais inigualável!""",0.0714444444444444,0.643,0.1142222222222222,1.028,0.0933333333333333,0.84,0.0934444444444444,0.841,0.0134444444444444,0.121,1.0
"""Atualmente peca, é muito, pela falta de compromisso com o horário de atendimento (fechamento) pela parte da noite!""",0.23592,5.898000000000001,0.15084,3.771,0.1968,4.92,0.21456,5.364,0.0625199999999999,1.563,0.0
"""Visito o restaurante com certa frequência e muitas foram as vezes q mesmo chegando antes das 23:00 ( horário de fechamento, em tese)encontrei com a plaquinha minúscula, pouco visível de dentro do carro, avisando que já estava fechado.""",0.0952954545454545,4.193,0.0680681818181818,2.995,0.09725,4.279,0.0887954545454545,3.907000000000001,0.009090909090909,0.4,0.0
"""Saudades do tempo em q o maître Adonias  nos  atendia e aos demais clientes, com rigor no cumprimento do horário!.""",0.0304814814814814,0.823,0.0043333333333333,0.1169999999999999,0.0352592592592592,0.952,0.0208518518518518,0.563,0.0032222222222222,0.087,0.0
"""Lamentável um restaurante da categoria do Banzeiro, não respeitar os clientes com o Básico., qual seja, cumprimento do horário!""",0.0945384615384615,2.458,0.0056923076923076,0.148,0.1038461538461538,2.7,0.0679999999999999,1.7679999999999998,0.0,0.0,0.0
"""Saudades do que já tivemos!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Entre um vôo e outro , já que no aeroporto de Manaus ainda não tem NEHUM restaurante , arriscamos esse .""",0.1600869565217391,3.682,0.1109565217391304,2.552,0.1134782608695652,2.61,0.1400434782608695,3.221,0.0355652173913043,0.818,0.0
"""O local é bastante simples e até que o preço cobrado não é tão ""simples"" assim , mas a comida era boa .""",0.0579629629629629,1.5650000000000002,0.101,2.7270000000000003,0.0795185185185185,2.147,0.0704814814814814,1.903,0.0248518518518518,0.671,1.0
"""Apenas fiquei surpresa pois era num sábado as 21:00 e não havia nenhuma mesa ocupada além da nossa.""",0.0649047619047619,1.363,0.1252857142857143,2.631,0.0820952380952381,1.724,0.0907619047619047,1.906,0.0,0.0,0.0
"""Uma pena!""",0.1576,0.788,0.1786,0.893,0.0,0.0,0.112,0.56,0.0,0.0,0.0
"""O nome engana - o lugar tem uma variedade enorme de todo tipo de bebidas, comidas tipicas deliciosas padrão gourmet, um ambiente aconchegante.""",0.2230357142857142,6.244999999999999,0.1965,5.502000000000001,0.2408928571428571,6.745,0.2187857142857142,6.126,0.0040714285714285,0.114,1.0
"""Quem entra não tem pressa de sair.""",0.1462999999999999,1.463,0.1698,1.698,0.1541999999999999,1.5419999999999998,0.1567,1.567,0.0,0.0,0.0
"""Excelente atendimento, garçom Ebrahim muito educado e atencioso.""",0.1868333333333333,2.242,0.0794166666666666,0.953,0.1655,1.986,0.15925,1.911,0.0460833333333333,0.553,1.0
"""Recomendo o restaurante, o melhor de Manaus!""",0.0862727272727272,0.949,0.1089090909090909,1.198,0.0957272727272727,1.053,0.0932727272727272,1.026,0.0112727272727272,0.124,0.0
"""Ótima variedade de sucos.""",0.2062857142857142,1.444,0.2227142857142857,1.559,0.1934285714285714,1.354,0.2075714285714285,1.453,0.0,0.0,1.0
"""Salgados e sanduíches saborosos, porém o valor exorbitante cobrado me deixa insatisfeito.""",0.1654375,2.647,0.1125625,1.8010000000000002,0.1166875,1.867,0.1466875,2.347,0.0455,0.728,1.0
"""Restaurante muito bom e concorrido de Manaus.""",0.1285,1.285,0.0973,0.973,0.1508999999999999,1.509,0.144,1.44,0.0553,0.553,1.0
"""Comida regional com pratos generosos.""",0.027875,0.223,0.134625,1.077,0.121875,0.975,0.09,0.72,0.007125,0.057,1.0
"""Muito bom com muitas opções, além do tradiconal peixe, tem também outros pratos para quem não come peixe.""",0.0948695652173913,2.182,0.0550434782608695,1.266,0.0647826086956521,1.49,0.0730869565217391,1.681,0.0348695652173913,0.8019999999999999,0.0
"""Preço justo""",0.26375,1.055,0.041,0.164,0.17875,0.715,0.1612499999999999,0.6449999999999999,0.0,0.0,1.0
"""Comida saborosa.""",0.0446,0.223,0.0306,0.153,0.0058,0.029,0.0194,0.097,0.0114,0.057,1.0
"""Impecável.""",0.1795,0.718,0.0,0.0,0.0,0.0,0.1185,0.474,0.17575,0.703,0.0
"""Peixe estava bem preparado no ponto e com acompanhamentos deliciosos.""",0.1461538461538461,1.9,0.142076923076923,1.847,0.1462307692307692,1.901,0.1393076923076923,1.811,0.0087692307692307,0.114,1.0
"""O único problema foi no atendimento, pois o garçom deveria ser novo e não sabia explicar as bebidas por exemplo.""",0.0840833333333333,2.018,0.10825,2.598,0.0793333333333333,1.904,0.0842499999999999,2.022,0.0150833333333333,0.362,0.0
"""Mas valeu a pena.""",0.1125714285714285,0.788,0.1275714285714285,0.893,0.0,0.0,0.08,0.56,0.0,0.0,0.0
"""Boas pixzzas e boas massas.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Lugar aconchegante e tranquilo.""",0.0471428571428571,0.33,0.1065714285714285,0.746,0.0784285714285714,0.549,0.0655714285714285,0.4589999999999999,0.0355714285714285,0.249,1.0
"""Atendimento razoavel, principalmente quando está cheio.""",0.0768,0.768,0.0953,0.953,0.0613999999999999,0.614,0.0778,0.778,0.0,0.0,1.0
"""Preço justo pela qualidade dos pratos.""",0.2186666666666666,1.968,0.1237777777777777,1.114,0.178,1.602,0.1735555555555555,1.5619999999999998,0.0,0.0,1.0
"""Vim comer nessa pizzaria no domingo.""",0.1128888888888888,1.016,0.12,1.08,0.1149999999999999,1.035,0.116,1.044,0.0,0.0,0.0
"""Foi bastante tranquilo e a pizza veio rápido.""",0.0929999999999999,1.023,0.0675454545454545,0.743,0.1286363636363636,1.415,0.0888181818181818,0.977,0.0226363636363636,0.249,0.0
"""Achei bem saborosa e com recheio de qualidade.""",0.1981818181818181,2.18,0.2639090909090908,2.903,0.2406363636363636,2.647,0.2342727272727272,2.577,0.0,0.0,1.0
"""Não gostei muito da borda com gergelim, algo fora do padrão de pizza.""",0.1925294117647059,3.273,0.0748235294117647,1.272,0.1388823529411764,2.361,0.1805294117647059,3.0690000000000004,0.1487647058823529,2.529,1.0
"""Mas de maneira geral valeu a pena.""",0.1466,1.4660000000000002,0.1973,1.973,0.0911999999999999,0.912,0.1435,1.435,0.0047,0.047,0.0
"""Quando se está com muita fome e sem opção o Habibs pode ser a saída....o ambiente não é agradável e comida é razoável.""",0.0864642857142857,2.421,0.0314285714285714,0.88,0.08575,2.401,0.0840714285714285,2.354,0.0607142857142857,1.7,1.0
"""Uma boa opção para quem quer comer rápido, mas fugindo do barulho da praça de alimentação.""",0.1063499999999999,2.127,0.0569999999999999,1.14,0.1248499999999999,2.497,0.10775,2.155,0.03735,0.747,0.0
"""Buffet com opções variadas e saborosas.""",0.0,0.0,0.0045555555555555,0.041,0.0142222222222222,0.128,0.0062222222222222,0.056,0.0,0.0,1.0
"""De sobremesa, peça o petit gateau !""",0.0517,0.517,0.1024,1.024,0.0931999999999999,0.932,0.0825,0.8250000000000001,0.0,0.0,0.0
"""Serve lanches e cerveja gelada, tem mesinhas fora do estabelecimento, funciona em uma casa antiga o que faz parte do seu charme.""",0.1063703703703703,2.872,0.092037037037037,2.485,0.1254444444444444,3.387,0.1307777777777777,3.531,0.0704814814814814,1.903,1.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Recentemente inaugurado e em plena Savassi, o restaurante é um local agradável, com sua cozinha espanhola com influência mediterrânea, conta também com um espaço cultural com exposições de artes, apresentações artísticas e dança flamenca.""",0.1098048780487804,4.502,0.0510731707317073,2.094,0.1277560975609756,5.238,0.1015609756097561,4.164000000000001,0.0322439024390243,1.322,1.0
"""Seu carro chefe são as paellas valencianas e marinera.""",0.0265,0.318,0.0171666666666666,0.206,0.0199166666666666,0.239,0.0211666666666666,0.254,0.0,0.0,0.0
"""Imperdíveis!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O bar fica próximo ao Teatro Amazonas, e geralmente tem música ao vivo acompanhada de cerveja gelada.""",0.1427142857142857,2.997,0.1897619047619047,3.985,0.1897619047619047,3.985,0.1879523809523809,3.947,0.0472857142857142,0.993,1.0
"""Para comer uma boa pedida é o sanduíche de pernil e bolinhos de bacalhau.""",0.1725882352941176,2.934,0.1231764705882352,2.094,0.1791764705882352,3.046,0.176,2.992,0.0529411764705882,0.9,0.0
"""O ambiente é agradável em razão da diversidade de seus frequentadores.""",0.1144285714285714,1.602,0.1347142857142857,1.886,0.1181428571428571,1.654,0.12,1.6800000000000002,0.0073571428571428,0.103,1.0
"""Um lugar seguro, agradável, aconchegante, preço acessível, bem localizado, faça uma visita com a sua família ou amigos.""",0.0996538461538461,2.591,0.0808076923076923,2.101,0.0961923076923076,2.501,0.0901923076923076,2.345,0.0034615384615384,0.09,1.0
"""Sabor da comida fantástico, em qualquer especialidade típica da região.""",0.0266428571428571,0.373,0.0822142857142857,1.151,0.0712142857142857,0.997,0.0570714285714285,0.799,0.0047857142857142,0.067,1.0
"""Além do atendimento e ambiente super confortável.""",0.0768,0.768,0.1653,1.653,0.1569999999999999,1.5699999999999998,0.133,1.33,0.0,0.0,1.0
"""Além de continuar com um bom self service, com destaque para as sobremesas, também tem boas opções a la carte.""",0.08056,2.014,0.06492,1.623,0.10128,2.532,0.08224,2.056,0.0,0.0,1.0
"""Mas o destaque são os drinks preparados pelo Marcolino, principalmente as caipirinhas de cupuaçu e a tradicional.""",0.0336190476190476,0.706,0.05,1.05,0.0496666666666666,1.043,0.0444285714285714,0.933,0.0,0.0,0.0
"""Também tem bons shows folclóricos nas quintas feira.""",0.0716363636363636,0.788,0.059090909090909,0.65,0.0638181818181818,0.702,0.0648181818181818,0.713,0.0,0.0,1.0
"""Bom para experimentar releituras de pratos da comida regional.""",0.0854166666666666,1.025,0.1055833333333333,1.267,0.0748333333333333,0.898,0.0820833333333333,0.985,0.0100833333333333,0.121,0.0
"""Adorei TUDO que experimentei, especialmente, o pesto de Jambu.""",0.0545714285714285,0.764,0.0819285714285714,1.147,0.064,0.896,0.0649285714285714,0.909,0.0057857142857142,0.081,0.0
"""Fora isso, o atendimento é MUITO bom e o ambiente/vista são lindos.""",0.1916111111111111,3.449,0.0894444444444444,1.61,0.1683888888888888,3.031,0.1774444444444444,3.1940000000000004,0.0831111111111111,1.496,1.0
"""As empanadas deste lugar são deliciosas, e as cervejas também, tem boa opção de vinho!!""",0.0792380952380952,1.664,0.0921904761904761,1.936,0.0907619047619047,1.906,0.0835714285714285,1.755,0.0014761904761904,0.031,1.0
"""Gostei, pena que o lugar é pequeno, muitas vezes não tem lugares disponíveis!""",0.1306111111111111,2.351,0.0907222222222222,1.633,0.094,1.692,0.1050555555555555,1.891,0.0,0.0,1.0
"""Muito bom!""",0.1536,0.768,0.0,0.0,0.1182,0.591,0.1274,0.637,0.1106,0.553,0.0
"""A carne de sol é ótima, muito bem servida, as Cervejas do Dedé são muito saborosas, principalmente a Dunkel, o atendimento é top""",0.133655172413793,3.876,0.1057241379310344,3.066,0.1305172413793103,3.7849999999999993,0.1359655172413793,3.943,0.0381379310344827,1.106,1.0
"""Esta sorveteria é muito simpática, bem em frente ao Teatro Amazonas, na praça.""",0.1548333333333333,2.787,0.088,1.584,0.1625555555555555,2.926,0.1632222222222222,2.938,0.0844444444444444,1.52,1.0
"""Experimentei o sorvete de Creme de Cupuaçu, delicioso!""",0.1585833333333333,1.903,0.2476666666666666,2.972,0.1535833333333333,1.843,0.1866666666666666,2.24,0.0,0.0,1.0
"""Tem outros sabores de frutas locais e também os usuais.""",0.1220769230769231,1.5870000000000002,0.1439230769230769,1.871,0.1262307692307692,1.641,0.1286923076923077,1.673,0.006076923076923,0.079,0.0
"""Além disso, o pessoal que atende é muito gentil!""",0.0771538461538461,1.003,0.0222307692307692,0.289,0.0579230769230769,0.753,0.064,0.8320000000000001,0.0504615384615384,0.656,1.0
"""Muito bom, local simples de boa qualidade, sucos deliciosos e abundantes.""",0.18,2.8800000000000003,0.1861249999999999,2.978,0.1916874999999999,3.067,0.1856249999999999,2.97,0.0609375,0.975,1.0
"""Preço razoável.""",0.0286,0.143,0.0328,0.164,0.0174,0.087,0.024,0.12,0.027,0.135,1.0
"""Aconselho conhecer!.""",0.0473333333333333,0.284,0.0275,0.165,0.0163333333333333,0.098,0.023,0.138,0.0223333333333333,0.134,0.0
"""adorei estar neste lugar o qual possue um otimo cardapio regional local alem do otimo atendimento o local e bastante amplo e bem climatizado com amplo estacionamento e otima localizacao.. recomendo a todos..""",0.127081081081081,4.702,0.1048378378378378,3.879,0.0771891891891891,2.856,0.1025945945945946,3.7960000000000007,0.0109189189189189,0.404,1.0
"""É uma delicia a carne sol do coqueiro verde, com mais os bolinhos de macaxeira frita.""",0.03495,0.6990000000000001,0.0566999999999999,1.134,0.0445,0.89,0.0439,0.878,0.0021,0.042,1.0
"""Padrão de qualidade, bom atendimento, o preço é razoável.""",0.1855714285714285,2.598,0.2385,3.339,0.1752857142857143,2.454,0.1962857142857142,2.748,0.0177857142857142,0.249,1.0
"""boa localização, bonito, amplo , limpo, pessoal atencioso , comida super agradável, e farta ; as carnes sao da melhor qualidade""",0.1313703703703703,3.547,0.110037037037037,2.971,0.0631481481481481,1.705,0.0973333333333333,2.628,0.0079629629629629,0.215,1.0
"""Excelente comida, cozinha aberta a visita, estacionamento amplo, lugar bem aconchegante, amplo, bom atendimento, selv service.""",0.1764399999999999,4.411,0.14884,3.721,0.09376,2.344,0.13812,3.453,0.00228,0.057,1.0
"""Ótimo atendimento, carnes saborosíssimas, ambiente agradável com brinquedoteca, boa opção para os pais que tem filhos pequenos.""",0.1018260869565217,2.342,0.0969130434782608,2.229,0.0793478260869565,1.825,0.0926521739130434,2.131,0.0,0.0,1.0
"""Não deixe de pedir o steak de alcatra e a costela com molho barbecue.. são fantásticos!""",0.0809,1.618,0.1183999999999999,2.368,0.09785,1.957,0.09275,1.855,0.0116,0.232,0.0
"""Vou sempre que posso.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Deliciosamente ,variedades no cardápio ,ambiente confortável e com um preçinho saboroso,indico p todos,vale conferir""",0.0828636363636363,1.823,0.0646818181818181,1.423,0.0943636363636363,2.076,0.0827272727272727,1.82,0.01,0.22,1.0
