sentence,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity
"O menino manco tinha grande talento para a dissimulação , por isso se especializara em a tarefa de espião de o bando . ",21.0,0.0,0.0,0.0,0.0,0.0084033613445378,0.205695652173913,4.731,0.1693043478260869,3.894,0.144,3.312,0.1702608695652174,3.916,0.0035652173913043,0.0819999999999999,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,1.0,5.0,1.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
"Como diria Caetano : "" Alguma coisa está fora de a ordem ... "" Ah , e cá pra nós : falar só em beleza e riqueza quanta futilidade ... ( Crianças em o mundo real nem sempre o que/quem é belo será o melhor para vc e te fará feliz ) . ",47.0,0.0,0.0,0.0,0.0,0.021551724137931,0.1001454545454545,5.508000000000001,0.0800363636363636,4.402,0.0953818181818181,5.246,0.0946727272727272,5.207,0.0229454545454545,1.262,9.0,9.0,9.0,9.0,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.1636363636363636,4.0,5.0,4.0,3.0,4.0,5.0,1.0,7.0,0.0,0.0,6.0,1.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0
"Dissa o que tinha que dizer , se forem ver os dois lados de essa comparação verão que foi algo totalmente ridiculo . ",21.0,0.0,0.0,0.0,0.0,0.0085470085470085,0.0880434782608695,2.025,0.0887391304347826,2.041,0.0435217391304347,1.001,0.069391304347826,1.596,0.008391304347826,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
""" A partir de essa metáfora , podemos inferir diversos significados sobre o estado emocional de o personagem , seus desejos mais recônditos , vivências e expectativas que , de certa forma , se relacionam com sua trajetória de vida em o romance . ",38.0,0.0,0.0,0.0,0.0,0.0040650406504065,0.1242272727272727,5.466,0.151340909090909,6.659,0.1598636363636363,7.034,0.1402499999999999,6.170999999999999,0.0106363636363636,0.4679999999999999,4.0,4.0,4.0,4.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,2.0,8.0,2.0,0.0,1.0,8.0,0.0,12.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
Que o filme é o menos chato . ,7.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.082,0.656,0.01225,0.098,0.017625,0.141,0.05675,0.454,0.08275,0.662,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"E isso incluí Malu , a paixão e orgulho de seu pai . ",11.0,0.0,0.0,0.0,0.0,0.0377358490566037,0.1781538461538461,2.316,0.126,1.638,0.1783846153846154,2.319,0.1842307692307692,2.395,0.070076923076923,0.911,2.0,2.0,2.0,2.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
Mas não é definitivamente um empeçilho . ,6.0,0.0,0.0,0.0,0.0,0.024390243902439,0.1012857142857142,0.709,0.0,0.0,0.1414285714285714,0.99,0.0808571428571428,0.566,0.0,0.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
E Edward é o vampiro que toda mulher sonha em ter ! ,11.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0920833333333333,1.105,0.0208333333333333,0.25,0.0840833333333333,1.009,0.0615833333333333,0.7389999999999999,0.0255833333333333,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
"Pessoas reclamam de o tempo perdido em as ruas , outras buzinam seus veículos em a tentativa fracassada de adiantar o tempo . ",21.0,0.0,0.0,0.0,0.0,0.0079365079365079,0.0868695652173913,1.998,0.0926086956521739,2.13,0.0848695652173913,1.952,0.083695652173913,1.9250000000000005,0.0075652173913043,0.174,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
"Inteligente , era quem planejava os roubos . ",6.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.102,0.816,0.101125,0.809,0.06775,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"Não acho que isso se deva só a os leitores "" de fachada "" , mas sim que o livro se adapta a os leitores que possuem um determinado estilo de vida . ",31.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0997272727272727,3.2909999999999995,0.0881212121212121,2.908,0.1388484848484848,4.582,0.1089090909090909,3.5940000000000003,0.0,0.0,4.0,4.0,4.0,4.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,1.0,4.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
"Não me identifico muito com o livro , mas é claro que havia ali preocupações universais de adolescentes . ",17.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.1086315789473684,2.064,0.0897368421052631,1.705,0.1250526315789473,2.376,0.1175263157894736,2.233,0.0291052631578947,0.553,3.0,3.0,3.0,3.0,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Esto ansioso para ler a sequencia , que não foi escrita por Sheldon , uma vez que já é falecido . ",18.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0394761904761904,0.829,0.0267142857142857,0.561,0.0406190476190476,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0
"Isso era mentira , mas como provar que não era ? ",9.0,0.0,0.0,0.0,0.0,0.0204081632653061,0.1003636363636363,1.104,0.0,0.0,0.0884545454545454,0.973,0.0653636363636363,0.7190000000000001,0.0072727272727272,0.08,1.0,1.0,1.0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
"Todos , meninos sozinhos , perdidos , que precisam de atenção , de vida . ",10.0,0.0,0.0,0.0,0.0,0.0135135135135135,0.1349333333333333,2.024,0.1938666666666666,2.908,0.1839333333333333,2.759,0.1749333333333333,2.624,0.012,0.18,2.0,2.0,2.0,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Ela faz fortunas de esta forma e fica conhecida em a alta sociedade . ,13.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.0655714285714285,0.918,0.0997857142857142,1.397,0.0816428571428571,1.143,0.0756428571428571,1.059,0.02,0.28,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,2.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
"Em uma tentativa frustrada de arrancar um confissão de o mafioso , Tracy acaba sendo acusada de assalto a mão armada e roubo de um quadro em o valor de meio milhão . ",31.0,0.0,0.0,0.0,0.0,0.0120481927710843,0.2581515151515151,8.519,0.1893636363636363,6.249,0.2582424242424243,8.522,0.2461515151515151,8.123000000000001,0.0394545454545454,1.302,4.0,4.0,4.0,4.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.0,6.0,0.0,1.0,1.0,6.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
"Segundo frase memorável , "" o poder não é um meio , mas um fim em si "" . ",16.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.1483157894736842,2.818,0.0714736842105263,1.358,0.1078947368421052,2.05,0.1041052631578947,1.978,0.0154210526315789,0.293,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,1.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0
"Enfim , "" "" Ensaio Sobre a Cegueira "" é um livro escrito por um gênio e traz uma de as mais sensíveis reflexões sobre a condição humana em situações extremas . ",30.0,0.0,0.0,0.0,0.0,0.025,0.1198125,3.834,0.06075,1.944,0.1141562499999999,3.653,0.106125,3.396,0.02440625,0.781,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,3.0,5.0,3.0,1.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"Cada um de os meninos-homens abandonados , integrantes de os Capitães de a Areia , tem sua história , todas lindas , impossível não criar afeição . ",22.0,0.0,0.0,0.0,0.0,0.0202702702702702,0.1855185185185185,5.009,0.136074074074074,3.674,0.2124444444444444,5.736,0.1879259259259259,5.074,0.0297407407407407,0.803,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,3.0,1.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0
"É em esse último que trabalha Winston Smith , cuja função é eliminar ou adulterar documentos , entre os quais se destacam edições já publicadas de o Times , principalmente aquelas que apresentam previsões de o Grande Irmão que não se confirmaram ou mencionam pessoas que foram vaporizadas ( pessoas que desaparecem em o meio de a noite e , a partir de então , não são mais mencionadas , sendo sua existência anterior negada e apagada de qualquer registro ) . ",73.0,0.0,0.0,0.0,0.0,0.0108932461873638,0.1084268292682927,8.891000000000002,0.1066463414634146,8.745,0.1045365853658536,8.572,0.1109878048780488,9.101,0.0214024390243902,1.755,2.0,2.0,2.0,2.0,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,3.0,9.0,3.0,5.0,4.0,9.0,0.0,11.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,68.0,0.0,0.0,0.0,1.0,0.0
"Mas Caulfield - assim como dito em o livro - é muito bom em esse negócio de não se encaixar em padrões , tão bom que torna - se chato , tão bom que parece esforçar - se demais para estar deprimido , tornando - o falso . ",44.0,0.0,0.0,0.0,0.0,0.009090909090909,0.0449166666666666,2.156,0.0253749999999999,1.218,0.0586666666666666,2.816,0.0467708333333333,2.245,0.0305208333333333,1.465,7.0,7.0,7.0,7.0,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1458333333333333,5.0,3.0,5.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,9.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,1.0,0.0
"Se podes ver , repara "" ( epígrafe de a obra ) Boa leitura ! ",11.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0819333333333333,1.229,0.1216666666666666,1.825,0.097,1.455,0.0957333333333333,1.436,0.0078,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
"Se passa em um mundo completamente novo , onde todos os nossos países estão agrupados em apenas três grandes Estados , depois de uma guerra atômica . ",24.0,0.0,0.0,0.0,0.0,0.0133333333333333,0.0659629629629629,1.7809999999999997,0.0786666666666666,2.124,0.1031111111111111,2.784,0.0848888888888888,2.292,0.0148888888888888,0.4019999999999999,2.0,2.0,2.0,2.0,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,4.0,3.0,4.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"Enfim , não é um livro essencial mas também não é "" tempo perdido "" . ",14.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.046375,0.742,0.00575,0.092,0.070375,1.126,0.037625,0.602,0.0054375,0.087,3.0,3.0,3.0,3.0,0.1875,0.1875,0.1875,0.1875,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0
"Podemos ver claramente aí o que o autor quer nos dizer : esses jovens , apesar de marginais , são totalmente desprovidos de amor e carinho , e não é por conta de o fato de viverem de a violência que os tornam mais propensos a repelirem esses sentimentos - por o contrário . ",50.0,0.0,0.0,0.0,0.0,0.0036496350364963,0.1279259259259259,6.908000000000001,0.1461666666666666,7.892999999999999,0.1417592592592592,7.654999999999999,0.1353518518518518,7.309000000000001,0.0082222222222222,0.444,5.0,5.0,5.0,5.0,0.0925925925925925,0.0925925925925925,0.0925925925925925,0.0925925925925925,3.0,6.0,3.0,2.0,2.0,6.0,0.0,9.0,0.0,0.0,5.0,0.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0
A história começa com a notícia de a gravidez de Angela . ,11.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.23475,2.817,0.23775,2.853,0.21375,2.565,0.2288333333333333,2.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
"Penso que podemos debater mais e melhor essa coisa proposta sobre o aprisionamento de o homem , de o medo , de o controle , de a falta de vida , de luz e de ar que ele simboliza em tantos momentos . ",38.0,0.0,0.0,0.0,0.0,0.0050251256281407,0.1485813953488372,6.389,0.206953488372093,8.899,0.1956976744186046,8.415000000000001,0.1943488372093023,8.357,0.0552790697674418,2.377,5.0,5.0,5.0,5.0,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.0,9.0,0.0,0.0,2.0,7.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
"Muita gente já falou , leu , comentou e brigou por conta de esta série . ",13.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0763125,1.221,0.1159999999999999,1.856,0.110125,1.762,0.0983125,1.573,0.00325,0.052,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
"Sim , Edward é perfeito e não é por causa de o filme e sua aparência . ",15.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0717647058823529,1.22,0.057235294117647,0.973,0.1034705882352941,1.759,0.0775294117647058,1.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
O jovem escocês parte para a África de o Sul em busca de fortuna . ,14.0,0.0,0.0,0.0,0.0,0.0298507462686567,0.1277333333333333,1.916,0.2784,4.176,0.3028,4.542,0.2345333333333333,3.5180000000000007,0.0056666666666666,0.085,2.0,2.0,2.0,2.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,1.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
Ninguém me conhece ! ,3.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Mas , a os trancos e barrancos , ele vai aprendendo a amar Malu , que , com o passar de os anos , vai criando sua própria personalidade , para o horror de o pai . ",30.0,0.0,0.0,0.0,0.0,0.0122699386503067,0.076054054054054,2.814,0.071081081081081,2.63,0.0898378378378378,3.324,0.079027027027027,2.9240000000000004,0.0,0.0,3.0,3.0,3.0,3.0,0.081081081081081,0.081081081081081,0.081081081081081,0.081081081081081,1.0,4.0,1.0,2.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,7.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
"A estória todo mundo conhece de cor e salteado ... A Bella é uma adolescente feinha que resolve ir morar com o pai , em uma cidade que ela odeia , para permitir que a mãe seja feliz . ",35.0,0.0,0.0,0.0,0.0,0.0163043478260869,0.0655128205128205,2.555,0.0721025641025641,2.812,0.0649230769230769,2.532,0.0667692307692307,2.604,0.0022564102564102,0.088,2.0,2.0,2.0,2.0,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0512820512820512,3.0,3.0,3.0,3.0,1.0,7.0,0.0,6.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
"Isso deve ter sido acrescentado só pra dar um ar de "" conto de fadas "" em a história . ",19.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.1054,2.108,0.1150499999999999,2.301,0.1335,2.67,0.1142,2.2840000000000003,0.01135,0.227,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Para Holden Caulfield os anos dourados não são tão magníficos assim . ,11.0,0.0,0.0,0.0,0.0,0.0428571428571428,0.01575,0.189,0.0064166666666666,0.077,0.0169166666666666,0.203,0.013,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
"De acordo com a ficção de Orwell , o mundo se dividiria entre três grandes potências socialistas igualmente fortes e em constante guerra uma com a outra : Eurasia , Eastasia e Oceania . ",31.0,0.0,0.0,0.0,0.0,0.0268817204301075,0.0400882352941176,1.363,0.0601764705882352,2.046,0.051,1.734,0.0515588235294117,1.753,0.0033823529411764,0.115,3.0,3.0,3.0,3.0,0.088235294117647,0.088235294117647,0.088235294117647,0.088235294117647,4.0,6.0,4.0,0.0,2.0,3.0,0.0,5.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
"Se estes recursos fossem distribuídos igualmente entre o povo , o mesmo poderia se tornar poderoso , colocando em risco a segurança de o Partido . ",23.0,0.0,0.0,0.0,0.0,0.0136054421768707,0.1314230769230769,3.417,0.0733076923076923,1.906,0.098076923076923,2.55,0.1248076923076923,3.245,0.0772307692307692,2.008,1.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,1.0,3.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
"E derrepente vê - se envolto por uma cegueira , nada mais se vê e o caos começa . ",17.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0569999999999999,1.083,0.0006315789473684,0.012,0.0390526315789473,0.742,0.0492631578947368,0.936,0.0523684210526315,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
"Contendo pensamentos , contém - se revoltas . ",6.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"Agora sim , alguém vai me xingar ... A o ter em mãos um livro sobre vampiros , e ainda por cima escrito por uma mulher , a primeira coisa que me veio A A mente foi que com certeza esses vampiros seriam bem diferentes de aqueles com que eu estava acostumada . ",48.0,0.0,0.0,0.0,0.0,0.0154440154440154,0.1118301886792453,5.9270000000000005,0.0824716981132075,4.371,0.0876415094339622,4.645,0.1023584905660377,5.425000000000001,0.0442264150943396,2.3440000000000003,5.0,5.0,5.0,5.0,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,3.0,7.0,3.0,3.0,1.0,6.0,0.0,9.0,0.0,0.0,8.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
"Eu poderia discutir todo o livro com vocês , mas não é essa a finalidade , o que posso dizer é que esse livro me fez passar por muitas emoções , e para mim tudo começou errado por causa de o dinheiro que todos buscavam . ",42.0,0.0,0.0,0.0,0.0,0.004524886877828,0.0607826086956521,2.7960000000000003,0.0345869565217391,1.591,0.0543260869565217,2.499,0.0608260869565217,2.798,0.046,2.116,3.0,3.0,3.0,3.0,0.0652173913043478,0.0652173913043478,0.0652173913043478,0.0652173913043478,0.0,5.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,9.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0
"Ela mantém a ordem interna de o "" país "" , pois a atenção e sentimento de raiva de todos estão voltados contra o exterior , os estrangeiros que são inimigos . ",29.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.130875,4.188,0.1545,4.944,0.16728125,5.353000000000001,0.1625937499999999,5.202999999999999,0.0428749999999999,1.372,6.0,6.0,6.0,6.0,0.1875,0.1875,0.1875,0.1875,2.0,4.0,2.0,2.0,1.0,5.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
