sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Som ao vivo agradavel.,0.0768,0.384,0.046,0.23,0.0098,0.049,0.0402,0.201,-0.012,-0.06,1.0
Pratos dão até para três pessoas.,0.0798571428571428,0.559,-0.1291428571428571,-0.904,0.127,0.889,0.112,0.784,0.0,0.0,0.0
"Muito bom, recomendo atendimento 100% Agradeço o Ricardo José pelo excelente atendimento e o prato de camarão show!!!",0.118695652173913,2.73,-0.1264782608695652,-2.909,0.1367391304347826,3.145,0.1183478260869565,2.722,0.0269130434782608,0.619,1.0
"O atendimento foi ótimo, a entrada (banana pacová com patê de algum peixe) foi uma delícia e o tambaqui, em si, um espetáculo!",0.0257931034482758,0.7480000000000001,-0.0600689655172413,-1.742,-0.0100344827586206,-0.291,0.0197931034482758,0.5740000000000002,0.0232758620689655,0.675,1.0
Recomendo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O preço também é ótimo!,0.0096666666666666,0.058,0.0273333333333333,0.164,0.0,0.0,0.0123333333333333,0.074,0.0,0.0,1.0
Comida regional chique demais.,0.0768,0.384,0.052,0.26,0.0086,0.043,0.039,0.195,-0.0208,-0.104,1.0
Ambiente frequentado pela elite de Manaus.,0.0738571428571428,0.517,-0.1389999999999999,-0.973,0.12,0.84,0.111,0.777,0.0,0.0,0.0
Encontrei até jogador de vôlei (Nalbert).,0.0627777777777777,0.5650000000000001,-0.2085555555555555,-1.877,0.1047777777777777,0.943,0.0904444444444444,0.8140000000000001,0.1048888888888888,0.944,0.0
E vi um peixe tambaqui de 40 Kg!!!,-0.0018181818181818,-0.0199999999999999,-0.0717272727272727,-0.7889999999999999,-0.018090909090909,-0.1989999999999999,0.0259090909090909,0.2850000000000001,-0.0077272727272727,-0.085,0.0
Pratos usando produtos regionais mas com inovações.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ambiente agradável com decoração lembrando a Amazônia como parede imitando escamas de pirarucu e casa de pau-a-pique.,0.1086111111111111,1.955,-0.1926111111111111,-3.467,0.0867222222222222,1.561,0.1118333333333333,2.013,0.0526111111111111,0.947,1.0
"Melhor rodízio de pizza de manaus (de terça a quinta-feira), a pizza com massa fininha, bem recheada e com vários sabores, muito bom!!",0.0433333333333333,1.3,-0.0571333333333333,-1.714,0.0807333333333333,2.422,0.0693666666666666,2.0810000000000004,0.0453333333333333,1.36,1.0
"O rodízio tem um preço acima dos concorrentes, mas vale o cobrado pela qualidade oferecida.",0.1128235294117647,1.918,-0.0844705882352941,-1.436,0.0853529411764705,1.451,0.1006470588235294,1.711,0.0,0.0,1.0
"O serviço é bom, sempre tem um garçom por perto e o bacana é que possui um estacionamento gratuito bem em frente.",-0.0147083333333333,-0.353,0.0219583333333333,0.5269999999999999,-0.045375,-1.089,-0.0097083333333333,-0.2329999999999999,0.0353333333333333,0.848,1.0
O gergelim na borda é a marca registrada da pizzaria e vai muito bem com os sabores salgados.,0.015578947368421,0.2959999999999999,-0.0110526315789473,-0.21,0.0742105263157894,1.41,0.0405263157894736,0.7699999999999999,0.0724736842105263,1.3770000000000002,0.0
"Para beber uma dica é o mate que fazem, que acompanha bem a pizza.",0.053,0.848,0.0693125,1.109,0.0643125,1.029,0.0621875,0.995,0.0,0.0,0.0
"Já na sobremesa, as pizzas de cupuaçu e de mm's já fazem valer o rodízio, por serem sensacionais.",0.0828636363636363,1.823,-0.0907727272727272,-1.997,0.1237727272727272,2.723,0.0991818181818181,2.182,0.0,0.0,1.0
"Manaus tem peixarias muito boas e a Choupana, sem dúvida está entre as melhores!",-0.0965625,-1.545,-0.040625,-0.65,-0.1079374999999999,-1.727,-0.0783125,-1.253,0.0710625,1.137,0.0
"A comida é ótima, saborosa e bem preparada.",0.0973,0.973,0.1133,1.133,0.0891,0.891,0.098,0.98,-0.0057,-0.057,1.0
O ambiente é agradabilíssimo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Recomendo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coco bambu é maravilhoso em qualquer lugar!,0.053875,0.431,-0.07125,-0.5700000000000001,0.00575,0.046,0.051125,0.409,0.0,0.0,1.0
Camarão internacional para duas pessoas serve tranquilo para três!,0.0564,0.5640000000000001,0.0909,0.909,0.0592,0.5920000000000001,0.059,0.59,-0.0203,-0.203,0.0
De sobremesa a cocada ao forno com sorvete é espetacular!,0.0603636363636363,0.664,-0.0987272727272727,-1.086,0.1009999999999999,1.111,0.0857272727272727,0.9430000000000002,0.003090909090909,0.034,1.0
"Sem duvidas, o Restaurante Banzeiro é uma das melhores peixarias de Manaus!",-0.0072857142857142,-0.1019999999999999,-0.0694999999999999,-0.973,0.0019999999999999,0.0279999999999999,0.0075,0.1050000000000001,0.0417142857142857,0.584,1.0
A criatividade na elaboração dos pratos é fantástica!,-0.0626666666666666,-0.5640000000000001,0.0233333333333333,0.21,-0.0674444444444444,-0.607,-0.0615555555555555,-0.554,0.0777777777777777,0.7,1.0
Uma explosão de sabores regionais inigualável!,0.0558571428571428,0.391,-0.1468571428571428,-1.028,0.12,0.84,0.1018571428571428,0.7130000000000001,-0.0172857142857142,-0.121,1.0
"Atualmente peca, é muito, pela falta de compromisso com o horário de atendimento (fechamento) pela parte da noite!",0.1131304347826087,2.6020000000000003,-0.1639565217391304,-3.771,0.1153043478260869,2.652,0.1081739130434782,2.4879999999999995,0.0679565217391304,1.563,0.0
"Visito o restaurante com certa frequência e muitas foram as vezes q mesmo chegando antes das 23:00 ( horário de fechamento, em tese)encontrei com a plaquinha minúscula, pouco visível de dentro do carro, avisando que já estava fechado.",0.0563571428571428,2.367,-0.0611666666666666,-2.569,0.0544523809523809,2.287,0.057547619047619,2.4170000000000003,0.006047619047619,0.254,0.0
"Saudades do tempo em q o maître Adonias  nos  atendia e aos demais clientes, com rigor no cumprimento do horário!.",0.02468,0.617,-0.00468,-0.1169999999999999,0.03408,0.852,0.01996,0.499,0.0034799999999999,0.087,0.0
"Lamentável um restaurante da categoria do Banzeiro, não respeitar os clientes com o Básico., qual seja, cumprimento do horário!",-0.0300833333333333,-0.722,0.0061666666666666,0.148,-0.0421666666666666,-1.0119999999999998,-0.0219999999999999,-0.5279999999999999,0.0,0.0,0.0
Saudades do que já tivemos!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Entre um vôo e outro , já que no aeroporto de Manaus ainda não tem NEHUM restaurante , arriscamos esse .",0.0366666666666666,0.7700000000000001,-0.033047619047619,-0.694,0.0299999999999999,0.6299999999999999,0.0497619047619047,1.0450000000000002,-0.0389523809523809,-0.818,0.0
"O local é bastante simples e até que o preço cobrado não é tão ""simples"" assim , mas a comida era boa .",0.0626,1.5650000000000002,0.03676,0.9190000000000002,0.08356,2.089,0.07612,1.903,-0.02684,-0.671,1.0
Apenas fiquei surpresa pois era num sábado as 21:00 e não havia nenhuma mesa ocupada além da nossa.,0.0717368421052631,1.363,-0.0336315789473684,-0.639,0.0907368421052631,1.724,0.1003157894736842,1.906,0.0,0.0,0.0
Uma pena!,0.2626666666666666,0.788,0.2976666666666667,0.893,0.0,0.0,0.1866666666666666,0.56,0.0,0.0,0.0
"O nome engana - o lugar tem uma variedade enorme de todo tipo de bebidas, comidas tipicas deliciosas padrão gourmet, um ambiente aconchegante.",0.1856538461538461,4.827,-0.1816923076923076,-4.723999999999999,0.1832692307692307,4.765,0.192076923076923,4.994,-0.0043846153846153,-0.114,1.0
Quem entra não tem pressa de sair.,0.163125,1.305,-0.1935,-1.548,0.1927499999999999,1.5419999999999998,0.189375,1.515,0.0,0.0,0.0
"Excelente atendimento, garçom Ebrahim muito educado e atencioso.",0.0706,0.706,-0.0953,-0.953,0.0804,0.804,0.0637,0.637,0.0553,0.553,1.0
"Recomendo o restaurante, o melhor de Manaus!",0.1054444444444444,0.949,-0.0831111111111111,-0.748,0.1169999999999999,1.053,0.114,1.026,-0.0137777777777777,-0.124,0.0
Ótima variedade de sucos.,0.2888,1.444,-0.3117999999999999,-1.559,0.2708,1.354,0.2906,1.453,0.0,0.0,1.0
"Salgados e sanduíches saborosos, porém o valor exorbitante cobrado me deixa insatisfeito.",0.0476428571428571,0.667,-0.0132142857142857,-0.185,0.0027857142857142,0.039,0.0423571428571428,0.593,-0.052,-0.728,1.0
Restaurante muito bom e concorrido de Manaus.,-0.031375,-0.251,-0.121625,-0.973,0.0408749999999999,0.3269999999999999,0.02075,0.166,0.069125,0.553,1.0
Comida regional com pratos generosos.,0.0371666666666666,0.223,0.1795,1.077,0.1528333333333333,0.917,0.12,0.72,-0.0095,-0.057,1.0
"Muito bom com muitas opções, além do tradiconal peixe, tem também outros pratos para quem não come peixe.",0.0307619047619047,0.6459999999999999,-0.0016190476190476,-0.034,0.0053333333333333,0.1119999999999999,0.0193809523809523,0.4069999999999999,0.0144761904761904,0.304,0.0
Preço justo,0.5275,1.055,0.082,0.164,0.3575,0.715,0.3224999999999999,0.6449999999999999,0.0,0.0,1.0
Comida saborosa.,0.0743333333333333,0.223,0.051,0.153,-0.0096666666666666,-0.029,0.0323333333333333,0.097,-0.019,-0.057,1.0
Impecável.,-0.359,-0.718,0.0,0.0,0.0,0.0,-0.237,-0.474,-0.3515,-0.703,0.0
Peixe estava bem preparado no ponto e com acompanhamentos deliciosos.,0.1727272727272727,1.9,0.0437272727272727,0.4809999999999998,0.1639090909090909,1.803,0.1646363636363636,1.811,-0.005090909090909,-0.056,1.0
"O único problema foi no atendimento, pois o garçom deveria ser novo e não sabia explicar as bebidas por exemplo.",0.0917272727272727,2.018,-0.0659090909090909,-1.45,0.0599999999999999,1.3199999999999998,0.0844545454545454,1.858,-0.0164545454545454,-0.362,0.0
Mas valeu a pena.,0.1576,0.788,0.1786,0.893,0.0,0.0,0.112,0.56,0.0,0.0,0.0
Boas pixzzas e boas massas.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lugar aconchegante e tranquilo.,0.066,0.33,0.1492,0.746,0.1098,0.549,0.0917999999999999,0.4589999999999999,-0.0498,-0.249,1.0
"Atendimento razoavel, principalmente quando está cheio.",0.096,0.768,-0.119125,-0.953,0.07675,0.614,0.09725,0.778,0.0,0.0,1.0
Preço justo pela qualidade dos pratos.,0.2811428571428571,1.968,-0.1122857142857142,-0.7859999999999999,0.2288571428571428,1.602,0.2231428571428571,1.5619999999999998,0.0,0.0,1.0
Vim comer nessa pizzaria no domingo.,0.1451428571428571,1.016,0.1508571428571428,1.056,0.1478571428571428,1.035,0.1491428571428571,1.044,0.0,0.0,0.0
Foi bastante tranquilo e a pizza veio rápido.,0.1136666666666666,1.023,0.0632222222222222,0.5690000000000001,0.1572222222222222,1.415,0.1085555555555555,0.977,-0.0276666666666666,-0.249,0.0
Achei bem saborosa e com recheio de qualidade.,0.2422222222222222,2.18,-0.1047777777777777,-0.943,0.2941111111111111,2.647,0.2863333333333333,2.577,0.0,0.0,1.0
"Não gostei muito da borda com gergelim, algo fora do padrão de pizza.",-0.115,-1.725,-0.0449333333333333,-0.6739999999999999,-0.0419333333333333,-0.6290000000000001,-0.0802,-1.2030000000000003,0.1534,2.301,1.0
Mas de maneira geral valeu a pena.,0.18325,1.4660000000000002,0.003375,0.027,0.1139999999999999,0.912,0.179375,1.435,-0.005875,-0.047,0.0
Quando se está com muita fome e sem opção o Habibs pode ser a saída....o ambiente não é agradável e comida é razoável.,-0.0089615384615384,-0.2329999999999999,-0.022076923076923,-0.574,-0.0459615384615384,-1.1949999999999996,-0.0288461538461538,-0.7500000000000001,-0.0204615384615384,-0.532,1.0
"Uma boa opção para quem quer comer rápido, mas fugindo do barulho da praça de alimentação.",0.0397222222222222,0.7150000000000001,-0.0468888888888888,-0.844,0.0496111111111111,0.8929999999999998,0.0370555555555555,0.667,0.0415,0.747,0.0
Buffet com opções variadas e saborosas.,0.0,0.0,-0.0058571428571428,-0.041,0.0182857142857142,0.128,0.008,0.056,0.0,0.0,1.0
"De sobremesa, peça o petit gateau !",0.064625,0.517,-0.128,-1.024,0.1164999999999999,0.932,0.103125,0.8250000000000001,0.0,0.0,0.0
"Serve lanches e cerveja gelada, tem mesinhas fora do estabelecimento, funciona em uma casa antiga o que faz parte do seu charme.",-0.03576,-0.894,-0.0206,-0.515,0.06316,1.579,0.01692,0.423,0.0014799999999999,0.0369999999999998,1.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Recentemente inaugurado e em plena Savassi, o restaurante é um local agradável, com sua cozinha espanhola com influência mediterrânea, conta também com um espaço cultural com exposições de artes, apresentações artísticas e dança flamenca.",0.0168205128205128,0.656,-0.0318461538461538,-1.242,-0.0075384615384615,-0.2940000000000001,0.0096923076923076,0.3780000000000002,0.0139487179487179,0.544,1.0
Seu carro chefe são as paellas valencianas e marinera.,0.0318,0.318,0.0206,0.206,0.0239,0.239,0.0254,0.254,0.0,0.0,0.0
Imperdíveis!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O bar fica próximo ao Teatro Amazonas, e geralmente tem música ao vivo acompanhada de cerveja gelada.",0.0632105263157894,1.2009999999999996,-0.1034210526315789,-1.965,0.2097368421052631,3.985,0.1435263157894737,2.7270000000000003,-0.0522631578947368,-0.993,1.0
Para comer uma boa pedida é o sanduíche de pernil e bolinhos de bacalhau.,0.0741333333333333,1.112,-0.1198666666666666,-1.798,0.1203999999999999,1.806,0.0914666666666666,1.372,0.06,0.9,0.0
O ambiente é agradável em razão da diversidade de seus frequentadores.,0.1334999999999999,1.602,-0.1093333333333333,-1.3119999999999998,0.1378333333333333,1.654,0.14,1.6800000000000002,-0.0085833333333333,-0.103,1.0
"Um lugar seguro, agradável, aconchegante, preço acessível, bem localizado, faça uma visita com a sua família ou amigos.",0.048875,1.173,0.035375,0.849,0.0189583333333333,0.455,0.0505416666666666,1.213,-0.00375,-0.09,1.0
"Sabor da comida fantástico, em qualquer especialidade típica da região.",0.0310833333333333,0.373,0.0959166666666666,1.151,0.07825,0.939,0.0665833333333333,0.799,-0.0039166666666666,-0.047,1.0
Além do atendimento e ambiente super confortável.,0.096,0.768,-0.031625,-0.253,0.1962499999999999,1.5699999999999998,0.16625,1.33,0.0,0.0,1.0
"Além de continuar com um bom self service, com destaque para as sobremesas, também tem boas opções a la carte.",0.0259130434782608,0.5960000000000001,-0.0705652173913043,-1.623,0.0239999999999999,0.5519999999999999,0.0401739130434782,0.924,0.0,0.0,1.0
"Mas o destaque são os drinks preparados pelo Marcolino, principalmente as caipirinhas de cupuaçu e a tradicional.",0.0371578947368421,0.706,-0.0471578947368421,-0.896,0.0548947368421052,1.043,0.0491052631578947,0.933,0.0,0.0,0.0
Também tem bons shows folclóricos nas quintas feira.,0.0875555555555555,0.788,-0.0722222222222222,-0.65,0.078,0.702,0.0792222222222222,0.713,0.0,0.0,1.0
Bom para experimentar releituras de pratos da comida regional.,0.1025,1.025,-0.0678999999999999,-0.6789999999999999,0.0781999999999999,0.7819999999999999,0.0985,0.985,-0.0121,-0.121,0.0
"Adorei TUDO que experimentei, especialmente, o pesto de Jambu.",0.0636666666666666,0.764,-0.0665833333333333,-0.7989999999999999,0.0746666666666666,0.896,0.07575,0.909,-0.00675,-0.081,0.0
"Fora isso, o atendimento é MUITO bom e o ambiente/vista são lindos.",-0.0035624999999999,-0.0569999999999999,-0.091,-1.456,0.0025624999999999,0.0409999999999999,0.002,0.0320000000000001,0.0935,1.496,1.0
"As empanadas deste lugar são deliciosas, e as cervejas também, tem boa opção de vinho!!",0.0766315789473684,1.456,-0.0843157894736842,-1.602,0.1003157894736842,1.906,0.0923684210526315,1.755,0.0016315789473684,0.031,1.0
"Gostei, pena que o lugar é pequeno, muitas vezes não tem lugares disponíveis!",0.0583125,0.9330000000000002,0.0208124999999999,0.3329999999999999,-0.018,-0.288,0.0474375,0.7590000000000001,0.0,0.0,1.0
Muito bom!,-0.256,-0.768,0.0,0.0,-0.1969999999999999,-0.591,-0.2123333333333333,-0.637,0.1843333333333333,0.553,0.0
"A carne de sol é ótima, muito bem servida, as Cervejas do Dedé são muito saborosas, principalmente a Dunkel, o atendimento é top",0.0297777777777777,0.804,-0.0291111111111111,-0.786,0.0526296296296296,1.4210000000000005,0.0516666666666666,1.395,0.0409629629629629,1.106,1.0
"Esta sorveteria é muito simpática, bem em frente ao Teatro Amazonas, na praça.",-0.0039375,-0.063,0.0235,0.376,0.023875,0.382,0.008,0.128,0.095,1.52,1.0
"Experimentei o sorvete de Creme de Cupuaçu, delicioso!",0.1903,1.903,-0.282,-2.82,0.1842999999999999,1.843,0.224,2.24,0.0,0.0,1.0
Tem outros sabores de frutas locais e também os usuais.,0.1442727272727273,1.5870000000000002,-0.125,-1.375,0.1491818181818182,1.641,0.152090909090909,1.673,-0.0071818181818181,-0.079,0.0
"Além disso, o pessoal que atende é muito gentil!",-0.0484545454545454,-0.533,0.0262727272727272,0.289,-0.039,-0.429,-0.0401818181818181,-0.442,0.0409090909090909,0.45,1.0
"Muito bom, local simples de boa qualidade, sucos deliciosos e abundantes.",0.096,1.344,-0.0619999999999999,-0.8679999999999998,0.1242142857142857,1.739,0.1211428571428571,1.696,0.0093571428571428,0.131,1.0
Preço razoável.,0.0476666666666666,0.143,0.0546666666666666,0.164,-0.0289999999999999,-0.087,0.0093333333333333,0.0279999999999999,-0.045,-0.135,1.0
Aconselho conhecer!.,0.071,0.284,0.04125,0.165,0.0245,0.098,0.0345,0.138,-0.0335,-0.134,0.0
adorei estar neste lugar o qual possue um otimo cardapio regional local alem do otimo atendimento o local e bastante amplo e bem climatizado com amplo estacionamento e otima localizacao.. recomendo a todos..,0.0855428571428571,2.994,0.0563714285714285,1.973,0.0201142857142857,0.7040000000000001,0.0682857142857142,2.39,-0.0115428571428571,-0.404,1.0
"É uma delicia a carne sol do coqueiro verde, com mais os bolinhos de macaxeira frita.",0.0388333333333333,0.6990000000000001,-0.0451111111111111,-0.8119999999999999,0.0467777777777777,0.842,0.0487777777777777,0.878,0.0023333333333333,0.042,1.0
"Padrão de qualidade, bom atendimento, o preço é razoável.",0.2165,2.598,-0.2010833333333333,-2.413,0.1899999999999999,2.28,0.2213333333333333,2.656,-0.02075,-0.249,1.0
"boa localização, bonito, amplo , limpo, pessoal atencioso , comida super agradável, e farta ; as carnes sao da melhor qualidade",0.1418799999999999,3.547,-0.00724,-0.181,0.06316,1.5790000000000002,0.10512,2.628,-0.00588,-0.147,1.0
"Excelente comida, cozinha aberta a visita, estacionamento amplo, lugar bem aconchegante, amplo, bom atendimento, selv service.",0.1917826086956521,4.411,0.0729130434782608,1.677,0.099391304347826,2.286,0.1501304347826086,3.453,-0.0024782608695652,-0.057,1.0
"Ótimo atendimento, carnes saborosíssimas, ambiente agradável com brinquedoteca, boa opção para os pais que tem filhos pequenos.",0.1115238095238095,2.342,-0.1061428571428571,-2.229,0.0869047619047619,1.825,0.1014761904761904,2.131,0.0,0.0,1.0
Não deixe de pedir o steak de alcatra e a costela com molho barbecue.. são fantásticos!,0.0898888888888889,1.618,-0.0846666666666666,-1.524,0.1004999999999999,1.809,0.1030555555555555,1.855,-0.0128888888888888,-0.232,0.0
Vou sempre que posso.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Deliciosamente ,variedades no cardápio ,ambiente confortável e com um preçinho saboroso,indico p todos,vale conferir",0.00575,0.1149999999999999,0.07115,1.423,-0.0038,-0.076,0.0207,0.4140000000000001,-0.0069999999999999,-0.1399999999999999,1.0
