sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"Sei que é maluquice , mas é a única coisa que eu queria fazer . ",0.0666,0.999,-0.0315333333333333,-0.473,0.0407333333333333,0.611,0.0615333333333333,0.923,0.0,0.0,0.0
Ele é um mestre de as palavras ! ,-0.0172499999999999,-0.1379999999999999,-0.10775,-0.862,-0.0142499999999999,-0.1139999999999999,0.032625,0.2610000000000001,-0.00625,-0.05,0.0
"A atmosfera que Saramago construiu é tão pesada e sombria ( acho que pra imaginarmos como é estar cego ) , que faz você se sentir algo como depressão , tristeza , e você continua pensando em o livro depois de ter terminado . ",0.0024090909090909,0.1059999999999999,-0.0129772727272727,-0.571,-0.025340909090909,-1.1150000000000002,-0.0065,-0.2860000000000001,0.0132045454545454,0.5810000000000001,0.0
O livro conta a história de Maria de Lourdes . ,0.1117999999999999,1.118,-0.1840999999999999,-1.841,0.1679999999999999,1.68,0.1617,1.617,0.0,0.0,0.0
A primeira é basicamente o carrossel que os meninos tanto gostavam e o surto de varíola . ,0.0137058823529411,0.233,-0.0526470588235294,-0.895,0.0380588235294117,0.647,0.0304705882352941,0.518,-0.0222941176470588,-0.379,0.0
"Sem dinheiro e em dificuldades , já que ninguém queria empregar um ex-presidiária , ela se sujeita a um roubo e logo se torna a ladra mais procurada de o mundo , sendo perseguida inclusive por a Interpol . ",-0.046,-1.794,-0.0431282051282051,-1.682,-0.0602820512820512,-2.3510000000000004,-0.0286153846153846,-1.1159999999999997,0.0237692307692307,0.927,0.0
"O livro é uma grande crítica a o comunismo , e gasta várias páginas explicando a filosofia de o partido , o ' como ? ",0.0646,1.6150000000000002,-0.0578,-1.445,0.05552,1.388,0.0727599999999999,1.819,-0.0056799999999999,-0.142,0.0
"Para Edward o sangue de Bella é um de os mais doces e se torna insuportável ficar perto de ela , mas nem por isso Edward fica sem observar a garota , o ' príncipe ' de a história começa a segui - la e até invade seu quarto várias vezes sem que ninguém fique sabendo principalmente ela . ",0.0086949152542372,0.5130000000000003,-0.0690508474576271,-4.074,0.0215084745762711,1.2689999999999997,0.0244745762711864,1.4440000000000006,0.0152881355932203,0.902,0.0
"A história ocorre em a Bahia , de crianças pobres em que tem ajuda de o Padre José Pedro , em que um dia fora alertado de retirar sua posição por ter ajudá - los ; e Don'Aninha , a mãe de santo de os Capitães . ",0.063,2.961,-0.1210212765957447,-5.688000000000001,0.0851063829787233,3.999999999999999,0.0811276595744681,3.8130000000000006,0.0349574468085106,1.643,0.0
"Winston é um funcionário de o Partido , ele trabalha em o Ministério da Verdade e sua função é alterar a realidade , dando um fim a tudo o que vai contra as idéias de o Grande Irmão e reescrevendo dados de acordo com as necessidades de o mesmo . ",0.0497199999999999,2.486,-0.0602399999999999,-3.012,0.02512,1.2560000000000002,0.06008,3.0040000000000004,0.0055999999999999,0.2799999999999999,0.0
"Á história em o começo parece ser simples , uma adolescente comum vai morar com o pai depois que sua mãe começa um novo relacionamento com um jogado de beisebol . ",-0.0044193548387096,-0.1369999999999999,0.0060322580645161,0.1869999999999999,-0.0151290322580645,-0.469,0.0131290322580645,0.4070000000000001,-0.0164838709677419,-0.511,0.0
Que sempre sÃO OS MELHORES ! ,0.0315,0.189,0.0128333333333333,0.077,0.0338333333333333,0.203,0.026,0.156,0.0,0.0,0.0
O trecho postado acima é o de a versão brasileira . ,0.1259090909090909,1.385,-0.0884545454545454,-0.973,0.1538181818181818,1.692,0.1227272727272727,1.35,0.0,0.0,0.0
"A opinião é você quem explora , e a suposição de analogia é você quem faz . ",0.0883529411764706,1.5020000000000002,-0.0042941176470588,-0.0729999999999999,0.0995294117647058,1.692,0.0983529411764706,1.6720000000000002,-0.0030588235294117,-0.052,0.0
) próximos de conhecer . ,0.1601999999999999,0.8009999999999999,-0.1616,-0.8079999999999999,0.1876,0.938,0.183,0.915,-0.0268,-0.134,0.0
"Todos deviam fidelidade a o Grande-Irmão , que zelava por a sociedade e tinha seu rosto e seu nome estampados por todos os lugares . ",0.01936,0.484,-0.00188,-0.047,0.03824,0.956,0.0150399999999999,0.3759999999999999,-0.0144,-0.36,0.0
E EDWARD CULLEN BRILHANDO EM O SOL NÃO É ALGO VAMPÍRICO MESMO ! ,0.0866923076923077,1.127,-0.0311538461538461,-0.405,0.052,0.676,0.0656153846153846,0.8530000000000001,-0.0056153846153846,-0.073,0.0
"Em a época em que li o livro , possuía pouca ou nenhuma maturidade literária . ",0.0176875,0.283,0.0111875,0.179,0.0,0.0,0.009625,0.154,0.0,0.0,0.0
"Não existe , ou desconheço ? ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Traz um enredo clássico ( mocinha desajeitada e um príncipe encantado , sinônimo de perfeição , que se apaixonam e fazem de tudo para ficar juntos ) , algo que prende o leitor . ",0.0081176470588235,0.2760000000000001,-0.0618529411764705,-2.103,-0.0107647058823529,-0.366,0.0140882352941176,0.4790000000000002,-0.0162647058823529,-0.5529999999999999,0.0
"Outro capítulo que merece destaque é "" Família "" . ",0.1146,1.146,0.1145,1.1450000000000002,0.0040999999999999,0.0409999999999999,0.0778,0.778,0.0,0.0,0.0
"Não há motivos pra comparar com o fenômeno Harry Potter , mesmo porque as duas sagas tratam de valores e história totalmente diversas . ",0.0867083333333333,2.081,-0.0329583333333333,-0.7909999999999999,0.0005833333333333,0.014,0.0509583333333333,1.223,0.021,0.504,0.0
"Exige que Charlie tenha á proteção adequada e que se despida de o seu pai , o que pra mim foi ainda mais doloroso de o que ela podia imaginar , pois teve que usar como exemplo o caso de sua mãe , Renée . ",0.0499555555555555,2.248,-0.0658888888888888,-2.965,0.0716444444444444,3.224,0.0676888888888889,3.0460000000000003,-0.0226444444444444,-1.019,0.0
A situação em que eles se encontraram durante o livro foi realmente horrível ( a pior que eu já vi em qualquer livro ) ! ,0.00948,0.237,0.04552,1.138,-0.00684,-0.1709999999999999,0.0065999999999999,0.1649999999999999,0.02084,0.521,0.0
"Geralmente , os clássicos assim são . ",0.027,0.189,0.011,0.077,0.029,0.203,0.0222857142857142,0.156,0.0,0.0,0.0
"Nunca tinha ouvido falar de esse autor , até a Jû e Maris me apresentarem . ",0.125625,2.01,-0.1563125,-2.501,0.15775,2.524,0.1475624999999999,2.361,-0.0106874999999999,-0.1709999999999999,0.0
Sabe o que tenho que fazer ? ,0.1694285714285714,1.186,0.0304285714285714,0.213,0.1299999999999999,0.91,0.11,0.77,0.0,0.0,0.0
"rs Eu li "" O Outro lado de a Meia-noite "" há , aproximadamente , 3 anos . ",0.0867777777777777,1.5619999999999998,0.0025555555555555,0.0460000000000001,0.0489444444444444,0.881,0.082,1.476,0.0005555555555555,0.01,0.0
"Mas o lance genial mesmo é apresentar o capítulo inicial de a continuação , a Lua Nova . ",0.0282777777777777,0.509,-0.0262777777777777,-0.4729999999999999,0.0145555555555555,0.2619999999999999,0.0250555555555555,0.451,0.0275,0.495,0.0
""" ... com o mal de as minhas vizinhas posso eu bem , palavras que nenhuma disse , mas que todas pensaram , em a verdade ainda está por nascer o primeiro ser humano desprovido de aquela segunda pele a que chamamos de egoísmo , bem mais dura que a outra , que por qualquer coisa sangra . "" ",0.020593220338983,1.215,-0.0325423728813559,-1.92,0.0652372881355932,3.849,0.0505254237288135,2.981,0.0099152542372881,0.5850000000000001,0.0
"Crepúsculo é um ROMANCE ( e corro o risco de me repetir a o reafirmar isto ) , e como tal tem vários itens que tornam a saga mais sedutora : o amor proíbido , os inimigos ferozes , e claro , a descrição de o amor de o casal . ",0.0727254901960784,3.709,-0.0915490196078431,-4.669,0.0697647058823529,3.558,0.0734117647058823,3.744,-0.0036078431372548,-0.1839999999999998,0.0
"Mas em determinado momento , Winston se envolve com Julia , uma outra funcionária de o Ministério , que trabalha em o setor de Ficção escrevendo novelas . ",0.0635714285714285,1.7799999999999998,-0.0914285714285714,-2.56,0.0874642857142857,2.449,0.0808571428571428,2.264,0.0,0.0,0.0
"Para todas as suas perguntas ela tinha tinha uma resposta : "" FALA SÉRIO , AMOR ! "" ",0.0882777777777777,1.589,-0.0093888888888888,-0.1689999999999999,0.1361111111111111,2.45,0.1125555555555555,2.026,0.0,0.0,0.0
"Para os mais novos talvez seja uma surpresa , mas Jorge Amado já foi a expressão máxima de o escritor brasileiro em o mundo . ",0.033,0.825,-0.0362,-0.905,0.00416,0.1039999999999999,0.04316,1.0790000000000002,0.02308,0.5770000000000001,0.0
E que o seu sangue tem o aroma mais doce e tentador para ele . ,0.0502,0.753,-0.0771999999999999,-1.158,0.0909999999999999,1.3649999999999998,0.0544666666666666,0.817,-0.0549333333333333,-0.8240000000000001,0.0
"Uma ditadura maior , mais eficaz para os governantes em o sentido de controlar tudo de o que , como diz O'Brien , as ditaduras anteriores como o nazismo , o comunismo russo , etc. Um de os mais importantes instrumentos de o Partido para controlar a capacidade de pensamento é a imposição de a Novafala , uma nova língua com menos palavras , menos significados e todos esses mais objetivos , tendo apenas sentidos que impedem que se pense de a maneira ' 'errada ' ' . ",0.0467752808988764,4.162999999999999,-0.0586516853932584,-5.22,0.0540449438202247,4.81,0.061067415730337,5.4350000000000005,-0.0058539325842696,-0.5209999999999998,0.0
Um de os meus hábitos literários é o costume de folhear os livros antes de começar a lê - los . ,0.1034285714285714,2.172,-0.1559523809523809,-3.275,0.1128571428571428,2.37,0.130952380952381,2.7500000000000004,-0.007095238095238,-0.149,0.0
"É de se pensar que , se até o célebre Stephen King criticou a escrita de Meyer , é porque realmente não vale a pena gastar o seu tempo lendo estes livros . ",0.0809090909090909,2.6700000000000004,-0.0936969696969696,-3.092,0.0989696969696969,3.266,0.1076060606060606,3.551,0.0048787878787878,0.1609999999999999,0.0
"O livro é exatamente com o filme , uma replica . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fala serio Talita esperava mais de VOCÊ ! ,0.141625,1.133,-0.1947499999999999,-1.5579999999999998,0.201875,1.615,0.1795,1.436,0.0,0.0,0.0
"Conta bem a relação professor/aluno de a Malu , mostra os mais variados tipos de professores de escolas , cursos , etc , cada um com seu metodo diferente , seu modo de agir e de lidar com seus alunos , os mais rigidos , os relaxados , os professores amigos . ",0.0773333333333333,4.175999999999999,-0.0047777777777777,-0.2579999999999999,0.1087962962962962,5.874999999999999,0.1147407407407407,6.196000000000001,-0.0173703703703703,-0.938,0.0
É um livro brutal e violento e é simultaneamente uma de as experiências mais dolorosas de a minha vida . ,0.02105,0.421,-0.0492,-0.984,0.0841499999999999,1.6829999999999998,0.071,1.4200000000000002,-0.03765,-0.753,0.0
E todo mundo acha isso lindo . ,0.0327142857142857,0.229,0.0172857142857142,0.121,0.013,0.091,0.0209999999999999,0.147,0.0,0.0,0.0
"Grávida e prestes a casar - se com o que considera o amor de sua vida e trabalhando em um emprego que gosta , Tracy não desconfia de o futuro que a aguarda . ",0.0810588235294117,2.756,-0.0730882352941176,-2.485,0.0999411764705882,3.398,0.1035588235294117,3.521,0.0,0.0,0.0
Rebelar-se-ão contra o Partido que os sufoca ? ,-0.014625,-0.117,0.00975,0.078,-0.026375,-0.211,-0.0165,-0.132,-0.01825,-0.146,0.0
"2 :Quando escolhe uma roupa e acha q ta linda , mas parece que vai fazer com curso pra menina mas feia de o universo ! ",0.0926296296296296,2.501,-0.0024814814814814,-0.067,0.1002592592592592,2.707,0.0887407407407407,2.396,0.0,0.0,0.0
"Em esse livro a cegueira descrita por o narrador como "" mal branco "" , contagia todos os indivíduos de uma sociedade , com exeção de uma mulher . ",-0.0027931034482758,-0.0809999999999998,-0.0691379310344827,-2.005,0.0236551724137931,0.6859999999999998,0.018,0.522,0.0180689655172413,0.5240000000000001,0.0
"A história de o livro é tensa , carrega o leitor até a mais profunda degradação de o ser humano . ",0.0601904761904762,1.2640000000000002,-0.1061428571428571,-2.229,0.1132380952380952,2.378,0.1125238095238095,2.363,-0.0109523809523809,-0.23,0.0
"Que Lisa escreveu e publicou a saga de Diários antes de Meyer , isso é de conhecimento geral . ",0.0916315789473684,1.741,-0.1421052631578947,-2.7,0.1345263157894737,2.556,0.1304736842105263,2.479,0.0,0.0,0.0
"Se o Partido diz que 2+2 é igual a 5 , isto se torna uma verdade . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Em a reunião de família , depois de o funeral , em Boston , aparece uma jovem mulher de uma beleza arrebatadora . ",0.0982608695652174,2.26,-0.1484347826086956,-3.414,0.1547391304347826,3.559,0.1352173913043478,3.1100000000000003,-0.0107826086956521,-0.248,0.0
"Ok , até aí , estava tudo bem em a leitura . ",0.1730833333333333,2.077,-0.0395,-0.474,0.2030833333333333,2.4370000000000003,0.2004166666666666,2.405,-0.00675,-0.081,0.0
"Ensaio sobre a cegueira é , enfim , um "" ensaio "" sobre o ser humano , e como os fios que prendem a sociedade a a civilidade podem ser frágeis e se quebrar mais facilmente de o que imaginamos . ",-0.0473658536585365,-1.942,-0.0251219512195121,-1.03,-0.0164146341463414,-0.6729999999999999,-0.0229268292682926,-0.94,0.0352682926829268,1.4460000000000002,0.0
"Por que "" O Apanhador em o Campo de Centeio "" é considerado um clássico ? ",0.003125,0.0500000000000001,-0.0430625,-0.689,-0.007125,-0.114,0.02425,0.3880000000000001,0.0019375,0.031,0.0
Ou por o belíssimo Gato ? ,0.0,0.0,0.0,0.0,-0.0058333333333333,-0.035,-0.005,-0.03,-0.0091666666666666,-0.055,0.0
"A o longo de 2012 , serão lançadas edições especiais ilustradas de "" Navegação de cabotagem "" e "" Os velhos marinheiros "" . ",0.070875,1.701,-0.1163333333333333,-2.792,0.1037083333333333,2.489,0.0999583333333333,2.399,0.0017083333333333,0.041,0.0
Saramago faz uma desconstrução de os sentimentos humanos quando de frente a tantos desafios . ,0.0251333333333333,0.377,-0.1297333333333333,-1.946,0.0665999999999999,0.999,0.0524,0.786,0.0644666666666666,0.967,0.0
"Além de ela , o Padre José Pedro , introduzido em o grupo por o Boa-Vida , conhecia o esconderijo de os capitães . ",0.0457499999999999,1.098,-0.0737916666666666,-1.771,0.0667499999999999,1.602,0.066125,1.5870000000000002,-0.002625,-0.063,0.0
O Governo e a Nação esperam que cada um cumpra o seu dever . ,-0.0410714285714285,-0.575,0.0213571428571428,0.299,-0.0746428571428571,-1.045,-0.0342142857142857,-0.479,-0.0083571428571428,-0.117,0.0
O verde aparece em o semáforo . ,0.0094285714285714,0.066,0.0111428571428571,0.078,-0.0034285714285714,-0.024,0.0037142857142857,0.026,0.006,0.042,0.0
Já tem um tempinho ... rs Mas ainda lembro de a história . ,-0.0051538461538461,-0.0669999999999999,-0.1167692307692307,-1.518,0.0424615384615384,0.5519999999999999,0.0357692307692307,0.465,-0.0629230769230769,-0.818,0.0
O amor a o próximo e respeito fica evidente que precisa ser resgatado . ,0.1237857142857142,1.733,0.0074999999999999,0.1049999999999999,0.1183571428571428,1.657,0.1127142857142857,1.578,0.0,0.0,0.0
"O personagem principal de a trama é Winston Smith , membro de o Partido Externo ( ou como preferir de a classe-média ) , que possui uma visão de mundo bem diferente de aquela que o Partido quer que ele tenha . ",0.1128095238095238,4.738,-0.0799761904761904,-3.3589999999999995,0.1469047619047618,6.169999999999999,0.1344523809523809,5.647,-0.0081666666666666,-0.343,0.0
Não têm consciência de o poder de a união de as pessoas contra o partido massacrante . ,0.1969999999999999,3.349,-0.1081764705882352,-1.839,0.1384117647058823,2.353,0.1848823529411765,3.143,-0.016235294117647,-0.276,0.0
Vampiros que brilham ? ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É apaixonado por tudo o que o envolve naquele momento , curte cada momento de a forma mais intensa possível o que o torna completamente impulsivo . ",0.1008888888888889,2.724,-0.0239629629629629,-0.647,0.1222962962962962,3.302,0.1157037037037037,3.124,-0.0152222222222222,-0.411,0.0
"Por a descrição feita por Orwell , é difícil não imaginar a figura de Stalin e , muito provavelmente , essa foi sua intenção . ",0.0069599999999999,0.1739999999999998,0.03592,0.898,0.00256,0.064,0.03376,0.8440000000000001,0.02212,0.553,0.0
"A sociedade vive e é dirigida por os lemas de o Estado , que são : Guerra é Paz ; Liberdade é Escravidão ; Ignorância é Força . ",0.0186785714285714,0.5229999999999999,0.0281785714285714,0.7889999999999999,0.1033214285714285,2.893,0.0594999999999999,1.6659999999999997,-0.0445357142857142,-1.247,0.0
"Em a escola , Bella fica curiosa com um grupo de jovens lindos , brancos como neve , pálidos , que andam sempre em grupo e não parecem se importar muito com a presença de ela : os Cullen . ",0.0058,0.2320000000000001,-0.00785,-0.3139999999999999,0.022625,0.905,0.03525,1.41,0.01635,0.654,0.0
