has_opinion	sentence
0	MAGAZINE LUIZA & VOCÊ, NUNCA FOI TÃO FÁCIL COMPRAR, UMA LOJA COMPLETA PRA VOCÊ, SEUS AMIGOS, SUA FAMÍLIA, COM... http://fb.me/6LQlCFE4l
0	Daí chega um email da dell confirmando um pedido que eu nunca pedi. Bom se fosse um notebook mais é apenas uma fonte ?
1	Vim aqui, pois tenho uma ótima notícia para vocês: teclado do notebook está arrumado. Obrigado aos serviços da Dell, empresa show.
1	Seguinte: Tenho um notebook Dell N4030 que está dando problema, comprei uma fonte nova, ela funciona. Porém, eu... http://fb.me/8i1a6jQgt
0	Lançamento 2015 na área:  #Notebook Dell 2 em 1 com tela de 15 polegadas http://quenotebookcomprar.com.br/lancamento-2015-notebook-dell-2-em-1-com-tela-de-15-polegadas/ …
1	TO IRADOO!
0	Notebook Battery for Dell 312-0393 CF623 CW674 DF192 DF249 XD736 XD739 Y http://delightful-lavish-offer.buy2day.info/buy/01/?query=391223601276 …  Link permanente da imagem incorporada
0	alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …
0	Procura um bom #notebook? Na InFocco você encontra modelos da #Dell, #HP, #Lenovo e #Samsung a pronta entrega com pgto facilitado em 3x
0	Notebook DELL LATITUDE D420 Core2 Duo http://dlvr.it/Bq730V
0	Se vc tem um notebook Dell com windows 8 ou superior e o Wifi fica desativando diariamente veja este vídeo e... http://fb.me/1PogjzVwD
0	Chega ao Brasil o notebook 2 em 1 da Dell com tela de 15 polegadas e Windows 10: http://bit.ly/1IIRCc6
0	Dell traz ao Brasil notebook 2 em 1 com tela de 15 polegadas: A Dell anunciou hoje o Inspirion 15 SÃ©rie 7000,... http://bit.ly/1TmZdr4
0	#operacaobetalab Dell traz ao Brasil notebook 2 em 1 com tela de 15 polegadas http://bit.ly/1TmZ5ru  #rt #sdv
0	Novo notebook Inspiron 15 7000 tem formato 2 em 1 e já vem com Windows 10: A  Dell  lançou um novo notebook 2 ... http://glo.bo/1gxCE0Z
0	Novo artigo: Notebook Dell Inspiron 15 7000 2 em 1 com Windows 10 http://ift.tt/1DHAh6F
0	Dell traz ao Brasil notebook 2 em 1 com tela de 15 polegadas http://ift.tt/1L3RXJk  #marketingonline
0	Reparando Sistema Operacional Win XP Notebook Dell em Cliente "Amigo" Final em Varginha / MG.
0	Novo notebook Inspiron 15 7000 tem formato 2 em 1 e já vem com Windows 10 (via TechTudo): A Dell lançou um novo no… http://ift.tt/1h0TVkb
0	Placa Mãe Original Notebook Dell Latitude D630 http://fb.me/26dGxIqPH
0	Tampa Do Lcd - Notebook Dell Latitude D630 http://fb.me/wIOCceMw
0	Dell apresenta seu primeiro notebook híbrido de 15 polegadas no Brasil: Aparelho da série Inspir... http://bit.ly/1gxbtmW  #timbeta #SDV
0	Dell apresenta seu primeiro notebook híbrido de 15 polegadas no Brasil: Aparelho da série Inspiron 15 7000 apr... http://bit.ly/1gxbtmW
0	#luanz Dell apresenta seu primeiro notebook híbrido de 15 polegadas no Brasil http://ow.ly/32xJJz
0	Reparo efetuado em notebook Dell modelo: Inspiron 5420 com LCD danificado. Seu micro/note(o)book apresenta alguma... http://fb.me/3kayR5p4Z
0	Dell lança notebook 2 em 1 Inspiron 15 Série 7000 no Brasil http://bit.ly/1DGy9Mv   Link permanente da imagem incorporada
0	Dell Inspiron 1545, 3GB RAM, Intel Pentium Dual-Core 2.16GHz, 15.6" Notebook …http://niche-products-awe-inspiring-deal.newoffers.info/buy/01/?query=151776191036 …  Link permanente da imagem incorporada
0	Espero que a Dell faça o meu notebook bem rapidinho e que a Americanas não demore para entregar.
0	@netinhoww Opa, claro, vemk http://pingu.im/1f5n63C
1	Logo um precioso notebook Dell lindíssimo chega aqui em casa tô mt feliz
0	alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …
0	@MicrosoftAjuda Comprei um notebook da Dell em Fev que vem com 1 ano de pacote office e ta informando que meu pacote expirou em abril, pq?
0	Desmontando o notebook Dell Inspiron N4030: http://youtu.be/0XMTy8Q3L-M?a  via @YouTube
0	Gostei de um vídeo @YouTube de @eloisasemh http://youtu.be/2gZjHq0pQQY?a  UNBOXING NOTEBOOK DELL A40
1	Ai meu notebook é o um DELL, que não tem um PowerPoint, LIXOOOOOOOOOOO
1	@dell alguém consegue me explicar por que eu não consigo nem aumentar e nem diminuir o brilho do meu notebook? Obrigado!!
0	@WalmartCOM Qual o menor do menor preço que você pode fazer nesse lindo? Queria preto mas não encontrei. http://www.walmart.com.br/notebook-dell-core-i5-4gb-1tb-placa-de-video-2gb-14-inspiron-i14-5447-a10-windows-8-1-vermelho-com-software-mcafee-15-meses/
1	@Dell Notebook Inspiron N4050 com o seguinte erro de HD - Error code 2000.0142 - Validation 37296 self test unsuccessful status:7. Soluções?
0	alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …
0	Notebook reclamando, tá pedindo outro =( #Dell https://instagram.com/p/6NBbQETYFE/
0	@MicrosoftAjuda acontece que eu uso um notebook da Dell e ele já vem com Câmera embutida. Eu tinha esse problema no win8.1 [2]
1	@ComputronNEWS  #YovoyaComputron  esta linda Notebook DeLL
0	Compro carregador de bateria para notebook, HP ou DELL (usado).
0	Tanga Deal: Dell Latitude E6410 Notebook Computer http://bit.ly/1gVEPw6
0	MAGAZINE LUIZA SUA LOJA DO SEU JEITO: magazineJSCFLIVE https://www.magazinevoce.com.br/magazineJSCFLIVE/ …... http://fb.me/2hiYvuKQy
0	Especialistas em Notebook Dell HP Sony Vaio Acer Lenovo - Referencia Nacional - Especialista Em... http://fb.me/3MqVwwQTV
0	Confira todas as dicas sobre a bateria de seu notebook Dell ? - http://dell.to/1vy578U
0	@Euviz pc mesmo tu deve gastar uns 2-3k! Notebook mediano (um dell i7 com placa de video dedicada) sai uns 3k
0	Olha só que #notebook incrível em #promoção  no site hoje! Vem ver! http://goo.gl/gy4V9h
0	#schoolsupplies Dell Latitude E5500 15.4" Notebook http://dlvr.it/Bn8m7w  #onsale #greatdeals  Link permanente da imagem incorporada
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/wvAH8s5UQHs?aNVIDIA … Offboard-Como ativar placa de video dedicada notebook Dell
0	Dell Latitude E6500 15.4" Notebook - Core 2 Duo P8600 2.4 - 4 GB - 80GB …http://special-online-deals-impressive-offers.newoffers.info/buy/01/?query=131573741762 …  Link permanente da imagem incorporada
0	@TechTudo Medo de atualizar e dar algum “pau” no meu notebook Dell… Já li que um usuário ficou com a tela sem funcionar depois de atualizar
0	@GordoGeek meu notebook acer queimou, sabe de algum custo-benefício (asus ou lenovo) bom ou é mais seguro partir pra um dell?
1	Apaixonada pelo meu Notebook?❤️???? #dell #notebook #infostoreba #infostorecomputadores @… https://instagram.com/p/6Fvso8OuGn/
0	alia�a dell notebook servisi http://www.frozen.com.tr/aliaga-dell-notebook-servisi …
0	Notebook dell instalação #antivirus #problemaresolvido #informatica #manutencaoemnotebook #Microsoft #Windows... http://fb.me/3TrlBSViU
1	@diegobferreira ah sim... experimenta comprar um notebook dell, hp, sony... vc morre louco com tanto programa acessório chato.
0	@Danillo130 mas ai da pra colocar no notebook? Da dell
0	Até 60% de #DESCONTO no festival de #Informática! #Notebook #Dell #DellInspiron #Intel #Corei5 http://goo.gl/gVuPsW   Link permanente da imagem incorporada
0	@oliveiraloucas ah, o dell... miga, esse notebook por mais maravilhoso que seja, não vale tudo isso. espera o dólar cair e vai no PY.
0	Esse notebook Dell Inspiron 13 7000 é 2 em 1, traz a versatilidade de um tablet com a performance de um notebook,... http://fb.me/4qF8gRmYe
0	Notebook Dell é na CS! :)
0	quero comprar um notebook, esse parec bem bacana http://www.dell.com/br/p/vostro-14-5480-laptop/pd?oc=cav5480w8s161005brp010w&model_id=vostro-14-5480-laptop …
1	Notebook muito bom. Obrigado Dell! Pena que minha mesa quase não é o suficiente pra ter uma TV, um PS3, um PS4 e o Notebook!
0	To tão agoniada com o meu notebook q eu sonhei q me casei numa Fazenda e meu marido trabalhava na Dell........  e chamava Tiago
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
1	@AncineGovBr vejam bem, eu não perdoo a Dell por estar com um notebook estragado. Imagina se eu vou perdoar vocês por estragarem a Netflix.
1	Entrei no chat da dell p ve o negócio do meu notebook e sou a 10 porra !!
0	@pontofrio PIN, posso te encher mais um pouco? :3 Esse aqui vc consegue quanto? http://www.pontofrio.com.br/Informatica/Notebook/Notebook-Dell-Inspiron-I14-3442-B10-com-Intel-Core-i3-4005U-4GB-1TB-Gravador-de-DVD-Leitor-de-Cartoes-HDMI-Bluetooth-LED-14-e-
1	notebook bom era o meu da dell so deu problema pq queimou por causa de um blackout
1	Meu notebook Dell fica conectado ao carregador, mas não carrega. Já é a segunda vez que isso acontece em menos de... http://fb.me/4JDEE65rs
1	Problemas com eletrônicos só aparecem depois que acaba a garantia, incrível! #Dell #Notebook
0	Essa dica é para proprietários de alguns modelos de notebook da Samsung e da DELL que não estão conseguindo... http://fb.me/3ZOKAaMzi
0	Notebook Ultra Fino DELL. Super Potência com 500GB , 4GB RAM , Placa de Vídeo Nvidia 2GB. Apenas R$1.999,00 ou em... http://fb.me/6Jg6FRXFb
1	Paguei 2800 em um notebook dell que só durou um ano e meio
0	Notebook para Jogos Recentes Dell Inspiron i15-5547 http://goo.gl/fb/PF0oUy
0	@DellAjudaPRO possuo um notebook Dell Inspiron 15R (N5110) e não consigo atualizar para o windows 10  Link permanente da imagem incorporada
0	achei o notebook que eu quero mais barato que na loja da dell, eu to passando mal
0	Pra quem está afim de comprar um notebook novo recomendo > https://www.magazinevoce.com.br/magazineniceia/p/notebook-dell-inspiron-15-i15-5548-b10-intel-core-i5-8gb-1tb-windows-81-led-156-placa-video-2gb/116960/ …
0	PC de casa Instalado com Sucesso
0	Eu estava mega indeciso entre dois modelos da Dell, agora ela lançou um tanto de notebook novo. N sei mais nada da vida.. .
0	@bqeg É que a Asus não tem o notebook do jeito que eu quero com as  configurações que eu quero. Vou partir pra Dell mesmo. Valeu pelas dicas
0	DELL é a marca do meu notebook #MTVHottest Justin Bieber
0	Notebook Dell I14-5447-A30 Core™ i7-4510U, 8GB, ,Placa Gráfica 2GB, LED 14", Windows 8.1 http://fb.me/4h5bN08Ex
0	@moby_vmg @brunoananiasEu nunca tive um dell, mas o notebook parece bom, só a questão da bateria q me incomoda, e todo mundo fala da bateria
0	Compre o Notebook Dell I14-5448-A30 Core i7 e leve uma Mochila http://quenotebookcomprar.com.br/compre-o-notebook-dell-i14-5448-a30-core-i7-e-leve-uma-mochila/ …
1	Queria poder devolver essa bomba de notebook Dell e pegar um Acer. Me arrependo amargamente.
1	Dúvida existencial: vou parar de reclamar da Dell quando eles arrumarem meu notebook?
0	Amanhã vou trazer meu notebook aqui pra empresa e tentar instalar os drivers da Dell pra ver resolve
0	Pessoal, estou bastante interessado nesse notebook: http://www.dell.com/br/p/inspiron-15-5548-laptop/pd?oc=cai5548w8s1612656brp052w&model_id=inspiron-15-5548-laptop … . O que vocês acham da marca dell? Parece ser um bom notebook?
1	Quem lembra daquele Dell Adamo XPS? Era um notebook com só 9 mm de espessura. Era meio bizarro mas achava lindo
1	A dor de cabeça que o meu notebook @acer nunca deu o meu @dell que foi muito mais caro tá dando. Péssimo pós venda.
1	Esse notebook da Dell é quase tão fino quanto o meu chromebook :O
1	tem dois dell inspiron que são os que n são bosta, mas o resto tem tipo 1 hp muito lixo e dois positivo
0	to pesquisando o notebook novo, Dell ou Samsung?
1	o praise-the-lord amazing wonderful ultra mega power notebook Dell® foi pra fita em 2 semanas. Nem isso, eu acho.
1	Podem ter certeza: eu nunca mais vou comprar um Dell. Nem que seja o último notebook da face da terra.
1	Você atualiza o notebook da Dell para o Windows 10, a tela do notebook morre, você liga para a Dell e mandam você ligar para a Microsoft.
0	Gostei de um vídeo @YouTube http://youtu.be/88yjAQgkn4k?a[REVIEW …] Notebook Dell Inspiron 14 Série 5000 (5447)
0	#schoolsupplies Dell Latitude E4200 12.1" Notebook http://dlvr.it/Bk4RG7  #onsale #greatdeals  Link permanente da imagem incorporada
0	@wagnerdc @telmachristiane complicado, mesmo =( já algum tempo eu só tenho notebook, e qd fui trocar me aconselharam Dell, hehe
0	#Mochila Urban Dell para notebook até 15.6" por R$ 135,20  #Fnac >>> http://bit.ly/1Ixlpn3   Link permanente da imagem incorporada
0	E está descoberto o problema do meu notebook: o drive de áudio da Dell que faz a equalização ainda não saiu pra Win10. 0 retweet 1 curtiu Responder   Retweetar    Curtir  1
0	Notebook Bom Para Games 2015 Menos 3000 reais
0	Compre o seu com desconto de 15% no Encontre Barato! Clique aqui >> http://goo.gl/zSz2G8   Link permanente da imagem incorporada
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/5uSf4LopofM?aTrocando … pasta térmica do Notebook Dell Inspiron
0	Fonte Notebook DELL 19.5V x 3.34A 7.4x5mm Agulha 48.103:
0	Que que ces acham?
1	Atualizar Driver do Chipset e Bios pra tudo funcionar!! Bosta de Dell!! Vou comprar um notebook novo e foda-se!
1	Odeio meu notebook dell. Uma bosta
0	@_imbob o meu notebook é Dell e o Windows é o 7, vou ver se eles dão alguma orientação tbm rs
1	Atualizar o notebook e ele travar de vez. Só comigo ? #dell #Windows8 #help
1	Comprei um notebook da @Dell em 2009 e nunca deu problema, além disso está rodando o windows 10 sem nenhuma dificuldade. Parabéns!
1	Aí eu procuro uma bateria nova pro meu notebook de 5 aninhos e o fabricante não vende mais. #comofas Dell???
0	Tá querendo um #notebook novo? Na #Fastshop os preços estão incríveis! Confira no link: http://bit.ly/1MY5DWo
1	Primeiro susto - resolvido - Dell: O notebook está carregado, mas não liga nem com a mulesta.
1	Notebook da @dell inutilizável após update para o windows 10 da @microsoftbr Ajudem a compartilhar quero uma solução!
1	Comprei um notebook da Dell. Rapaz, se arrependimento matasse, eu tava já em decomposição. Pqp. Que novela.
0	Precisamos acompanhar as tecnologias para poder melhorar nosso empenho como professores... O q acham desse modelo? http://fb.me/26DTFcRbQ
1	@firsttromeo @myunngsoo gnete vcs nunca viram comercial da dell não ultrabook eh um notebook SUPEEEEEEEERRRRR lixo odiei
1	Meu notebook voltou apos a atualização sem som... Ai tive que baixar o driver mais atual no site da @dell e rezei... Deu certo! #Windows10
0	Novo notebook Inspiron 14 Série 5000 http://fb.me/3ZRzzJ4a7
1	Como se eu fosse comprar mais alguma coisa na Dell depois dessa putaria com o meu notebook
0	Quase comprei um notebook da Dell, só faltou eu comprar
1	vou instalar o w10 no notebook da minha mãe mas vou deixar ele formatar. eu quero matar esses programinhas da dell que vêm junto.
0	Promoção Notebook Dell Vostro V14T-5470-A60 Intel Core i7 - 8GB 500GB Windows LED Touch 14  https://www.magazinevoce.com.br/magazinemargaretheletro/p/informatica/1547219/notebook-dell-vostro-v14t-5470-a60-intel-core-i7-8gb-500gb-windows-led-touch-14-placa-de-video-2gb/51645/?&utm_source=compartilhou&utm_medium=acoes_divulgador&utm_campaign=margaretheletro&utm_content=notebook-dell-vostro-v14t-5470-a60-intel-core-i7-8 … via @magazinevoce
0	@Jesuisigor o meu notebook é da dell, vou tentar desativar um programa de equalização que veio com ele pra ver se resolve
0	@evefavretto não achei nada abaixo da marca dos 2k, Infelizmente :/ Tem esse Dell também http://www.americanas.com.br/produto/122424813/notebook-2-em-1-dell-inspiron-7000-i13-7347-b10-com-intel-core-i3-4gb-500gb-tela-led-hd-13-3-touch-windows-8.1-prata?nm
0	Quero um notebook Dell com teclado iluminado, mas o bichinho tá mega caro e não tá rolando nenhuma promoção. #pobreza
0	@FBSLikan funcionou tudo até agora.
0	Dica de Compra , Notebook Dell Inspiron i14-3443-B30, por R$ 1.649 http://bit.ly/1JxJY8G   Link permanente da imagem incorporada
0	Quase pronto! #Windows10 no meu notebook #Dell  #UpgradeYourWorld @ São Paulo https://instagram.com/p/5wuSJmnnHG/
0	Corre gente!!!! Cupom de 10% para você comprar o seu Notebook! Tem o Dell Vostro 5480 muito barato com i7 5ª Geração http://www.recomendacaodenotebooks.com.br/black-night-com-descontos-em-notebooks/ …
0	@fabiomoraes @HigorSoaresS @Acer @Dell @Sony @HP Sony parou de fabricar notebook no brazel
1	Receptor WiFi em notebook em geral é bem ruim. Meu celular aqui ao lado nem sente as pequenas quedas de conexão, o Dell fica 3 minutos off
0	Corre gente! Tem Notebook lançamento da Dell com preço inédito! http://www.recomendacaodenotebooks.com.br/black-night-com-descontos-em-notebooks/ …
0	só gabriel compra notebook da dell por menos de 300 reais
0	Cartão Submarino + cupom 10% que enviaram por e-mail: 1409,89 Notebook Dell Inspiron i14-3443-B30 Intel Core i5... http://fb.me/2XzeCV6A8
0	vcs perderam eu e o técnico da Dell aqui planejando as férias dele do mês que vem, enquanto ele consertava meu notebook
0	Notebook comprado no site da Dell... seja o que Deus quiser e tomara que dia 17 eu esteja com ele em mãos! *-*
0	Dia dos pais tá chegando, nem sou exigente! Note Dell, Core™ i7-5500U, 8GB, 1TB, Tela: 15,6” Touch...  http://www.fastshop.com.br/loja/notebook-dell-i7-8gb-1tb-prata-i15-5548-b20-0092132-fast …
1	o próximo notebook que entrar na minha vida vai ser um Dell
1	Apesar de não ganhar comissão da Dell, estou indicando esse notebook já com Windows 10 essa semana, achei um bom... http://fb.me/3LmgCFtQW
0	Inspire-se! É Dell, é qualidade!... http://fb.me/7MReT9x97
0	Dell Latitude E6330 Notebook 469-3145 http://dazzle-plushest-deals.buy2day.info/buy/01/?query=291526452018 …  Link permanente da imagem incorporada
1	Reclame Aqui - Dell Computadores do Brasil - não consigo pedir para conserto de notebook... http://fb.me/2h94oSENa
0	Dell, Acer ou HP? Preciso de um notebook novo. Quem opina?
0	Notebook Dell i5 - 4GB - 1TB - 2GB dedicado - Led 14"- Prateado - Computadores e acessórios -... http://fb.me/53HVzvQb8
1	alo @dell vamo cooperar que esse notebook nao tem nem 1 ano pra dar problema me ajuda
0	@DellAjuda Hoje o mesmo notebook é vendido com uma placa Wifi Intel 6275 e o meu notebook (mesmo modelo) veio com a placa Dell 1707
